test_id,trial_curr,trial_total,rep,reps,feature_prior_strength,steps,steps_max,pbp,pres_mode,perception_count,retrieval_count,sol,solved,timestamp
_a26c41db0edc4142,64,240,34,100,100,343,2500,pbp11b,blocked-dis-dis,537,910,"Only in the left scenes, exists: ( objects that are close)",1,1438210588616
_a26c41db0edc4142,64,240,33,100,100,119,2500,pbp11b,blocked-dis-dis,213,102,"Only in the left scenes, exists: ( objects that are close at the end)",1,1438210588617
_a26c41db0edc4142,64,240,37,100,100,211,2500,pbp11b,blocked-dis-dis,412,765,"Only in the left scenes, exists: ( objects that are close)",1,1438210588617
_a26c41db0edc4142,64,240,36,100,100,380,2500,pbp11b,blocked-dis-dis,604,595,"Only in the left scenes, exists: ( objects that are close)",1,1438210588618
_a26c41db0edc4142,64,240,35,100,100,505,2500,pbp11b,blocked-dis-dis,917,1824,"Only in the right scenes, exists: ( objects that are far (can-move-up objects))",1,1438210588619
_a26c41db0edc4142,64,240,40,100,100,104,2500,pbp11b,blocked-dis-dis,164,130,"Only in the right scenes, exists: ( objects that are far (any object))",1,1438210588621
_a26c41db0edc4142,64,240,38,100,100,85,2500,pbp11b,blocked-dis-dis,200,174,"Only in the right scenes, exists: ( objects that are far (any object))",1,1438210588622
_a26c41db0edc4142,64,240,39,100,100,158,2500,pbp11b,blocked-dis-dis,293,302,"Only in the left scenes, exists: ( objects that are close)",1,1438210588622
_a26c41db0edc4142,64,240,41,100,100,49,2500,pbp11b,blocked-dis-dis,103,60,"Only in the right scenes, exists: ( objects that are far (any object) at the end)",1,1438210588623
_a26c41db0edc4142,64,240,43,100,100,185,2500,pbp11b,blocked-dis-dis,348,429,"Only in the left scenes, all: ( objects that are close (any object) at the end)",1,1438210588624
_a26c41db0edc4142,64,240,45,100,100,197,2500,pbp11b,blocked-dis-dis,312,252,"Only in the left scenes, exists: ( objects that are close)",1,1438210588625
_a26c41db0edc4142,64,240,42,100,100,334,2500,pbp11b,blocked-dis-dis,516,866,"Only in the left scenes, exists: ( objects that are close)",1,1438210588627
_a26c41db0edc4142,64,240,44,100,100,151,2500,pbp11b,blocked-dis-dis,402,257,"Only in the right scenes, exists: ( objects that are far (single objects))",1,1438210588628
_a26c41db0edc4142,64,240,49,100,100,119,2500,pbp11b,blocked-dis-dis,241,317,"Only in the right scenes, exists: ( objects that are far (stable at the end objects) at the end)",1,1438210588630
_a26c41db0edc4142,64,240,47,100,100,127,2500,pbp11b,blocked-dis-dis,243,211,"Only in the right scenes, exists: ( objects that are far (can-move-up objects) at the end)",1,1438210588630
_a26c41db0edc4142,64,240,48,100,100,371,2500,pbp11b,blocked-dis-dis,684,596,"Only in the right scenes, exists: ( objects that are far (top-most objects) at the end)",1,1438210588632
_a26c41db0edc4142,64,240,50,100,100,381,2500,pbp11b,blocked-dis-dis,615,1053,"Only in the right scenes, exists: ( objects that are far (any object) at the end)",1,1438210588637
_a26c41db0edc4142,64,240,46,100,100,134,2500,pbp11b,blocked-dis-dis,262,296,"Only in the left scenes, all: ( objects that are close (any object))",1,1438210588639
_a26c41db0edc4142,65,240,30,100,0.1,156,2500,pbp12,interleaved-sim-sim,188,633,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",1,1438210789257
_a26c41db0edc4142,65,240,26,100,0.1,833,2500,pbp12,interleaved-sim-sim,883,3615,"Only in the right scenes, exists: ( objects that are below[0.25] (stable at the end objects) at the end)",1,1438210789258
_a26c41db0edc4142,65,240,27,100,0.1,786,2500,pbp12,interleaved-sim-sim,800,6117,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",1,1438210789259
_a26c41db0edc4142,65,240,28,100,0.1,174,2500,pbp12,interleaved-sim-sim,243,523,"Only in the left scenes, exists: ( objects that are beside (moves objects) at the end)",1,1438210789260
_a26c41db0edc4142,65,240,29,100,0.1,898,2500,pbp12,interleaved-sim-sim,881,5601,"Only in the left scenes, all: ( objects that are beside[0.69] (can-move-up objects) at the end)",1,1438210789261
_a26c41db0edc4142,65,240,31,100,0.1,59,2500,pbp12,interleaved-sim-sim,90,54,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",1,1438210789262
_a26c41db0edc4142,65,240,35,100,0.1,211,2500,pbp12,interleaved-sim-sim,311,539,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",1,1438210789264
_a26c41db0edc4142,65,240,32,100,0.1,218,2500,pbp12,interleaved-sim-sim,273,445,"Only in the right scenes, exists: ( objects that are below (top-most at the end objects))",1,1438210789265
_a26c41db0edc4142,65,240,33,100,0.1,279,2500,pbp12,interleaved-sim-sim,480,396,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",1,1438210789266
_a26c41db0edc4142,65,240,34,100,0.1,850,2500,pbp12,interleaved-sim-sim,828,4315,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438210789266
_a26c41db0edc4142,65,240,39,100,0.1,459,2500,pbp12,interleaved-sim-sim,646,1975,"Only in the right scenes, exists: ( objects that are on-top-of (on-ground objects) at the end)",1,1438210789267
_a26c41db0edc4142,65,240,38,100,0.1,326,2500,pbp12,interleaved-sim-sim,412,480,"Only in the left scenes, all: ( objects that are beside (on-ground at the end objects) at the end)",1,1438210789269
_a26c41db0edc4142,65,240,36,100,0.1,606,2500,pbp12,interleaved-sim-sim,660,2557,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438210789271
_a26c41db0edc4142,65,240,37,100,0.1,177,2500,pbp12,interleaved-sim-sim,246,464,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438210789272
_a26c41db0edc4142,65,240,40,100,0.1,241,2500,pbp12,interleaved-sim-sim,364,367,"Only in the left scenes, all: ( objects that are beside (on-ground at the end objects) at the end)",1,1438210789273
_a26c41db0edc4142,65,240,45,100,0.1,776,2500,pbp12,interleaved-sim-sim,892,2817,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",1,1438210789274
_a26c41db0edc4142,65,240,43,100,0.1,556,2500,pbp12,interleaved-sim-sim,646,2600,"Only in the right scenes, exists: ( objects that are supporting (top-most at the end and stable at the end objects) at the end)",1,1438210789275
_a26c41db0edc4142,65,240,44,100,0.1,345,2500,pbp12,interleaved-sim-sim,444,854,"Only in the left scenes, all: ( objects that are beside (on-ground at the end objects) at the end)",1,1438210789279
_a26c41db0edc4142,65,240,42,100,0.1,655,2500,pbp12,interleaved-sim-sim,808,2423,"Only in the left scenes, all: ( objects that are beside[0.69] (can-move-up objects) at the end)",1,1438210789285
_a26c41db0edc4142,65,240,49,100,0.1,982,2500,pbp12,interleaved-sim-sim,952,8613,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438210789287
_a26c41db0edc4142,65,240,41,100,0.1,115,2500,pbp12,interleaved-sim-sim,154,228,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438210789288
_a26c41db0edc4142,65,240,47,100,0.1,107,2500,pbp12,interleaved-sim-sim,173,161,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438210789289
_a26c41db0edc4142,65,240,50,100,0.1,398,2500,pbp12,interleaved-sim-sim,523,966,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",1,1438210789290
_a26c41db0edc4142,65,240,46,100,0.1,982,2500,pbp12,interleaved-sim-sim,922,7623,"Only in the right scenes, exists: ( objects that are below[0.32] (small objects) at the end)",1,1438210789291
_a26c41db0edc4142,65,240,48,100,0.1,184,2500,pbp12,interleaved-sim-sim,291,667,"Only in the left scenes, all: ( objects that are beside[0.69] (can-move-up objects) at the end)",1,1438210789293
_a26c41db0edc4142,66,240,26,100,100,554,2500,pbp12,interleaved-sim-sim,708,2827,"Only in the right scenes, exists: ( objects that are below[0.32] (any object) at the end)",1,1438210994352
_a26c41db0edc4142,66,240,27,100,100,1020,2500,pbp12,interleaved-sim-sim,1161,5838,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",1,1438210994353
_a26c41db0edc4142,66,240,28,100,100,461,2500,pbp12,interleaved-sim-sim,634,1851,"Only in the right scenes, exists: ( objects that are on-top-of (on-ground objects) at the end)",1,1438210994354
_a26c41db0edc4142,66,240,29,100,100,539,2500,pbp12,interleaved-sim-sim,617,2049,"Only in the right scenes, exists: ( objects that are below[0.32] (small objects) at the end)",1,1438210994355
_a26c41db0edc4142,66,240,30,100,100,363,2500,pbp12,interleaved-sim-sim,538,1610,"Only in the left scenes, exists: ( objects that are right-of[0.69] (on-ground at the end objects) at the end)",1,1438210994356
_a26c41db0edc4142,66,240,31,100,100,260,2500,pbp12,interleaved-sim-sim,469,471,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",1,1438210994357
_a26c41db0edc4142,66,240,32,100,100,438,2500,pbp12,interleaved-sim-sim,641,1682,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",1,1438210994358
_a26c41db0edc4142,66,240,33,100,100,664,2500,pbp12,interleaved-sim-sim,799,3492,"Only in the left scenes, exists: ( objects that are beside (unstable objects) at the end)",1,1438210994360
_a26c41db0edc4142,66,240,34,100,100,118,2500,pbp12,interleaved-sim-sim,206,148,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",1,1438210994361
_a26c41db0edc4142,66,240,35,100,100,1355,2500,pbp12,interleaved-sim-sim,1240,14272,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",1,1438210994361
_a26c41db0edc4142,66,240,36,100,100,533,2500,pbp12,interleaved-sim-sim,703,1991,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438210994362
_a26c41db0edc4142,66,240,37,100,100,842,2500,pbp12,interleaved-sim-sim,1034,8425,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438210994363
_a26c41db0edc4142,66,240,38,100,100,199,2500,pbp12,interleaved-sim-sim,265,301,"Only in the left scenes, exists: ( objects that are beside (moves objects) at the end)",1,1438210994365
_a26c41db0edc4142,66,240,40,100,100,673,2500,pbp12,interleaved-sim-sim,810,3999,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",1,1438210994366
_a26c41db0edc4142,66,240,39,100,100,303,2500,pbp12,interleaved-sim-sim,500,817,"Only in the right scenes, exists: ( objects that are above (on-ground at the end objects) at the end)",1,1438210994367
_a26c41db0edc4142,66,240,44,100,100,362,2500,pbp12,interleaved-sim-sim,595,1679,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",1,1438210994368
_a26c41db0edc4142,66,240,43,100,100,140,2500,pbp12,interleaved-sim-sim,166,261,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",1,1438210994369
_a26c41db0edc4142,66,240,42,100,100,49,2500,pbp12,interleaved-sim-sim,92,83,"Only in the right scenes, exists: ( objects that are above (stable objects) at the end)",1,1438210994370
_a26c41db0edc4142,66,240,41,100,100,342,2500,pbp12,interleaved-sim-sim,435,1012,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438210994372
_a26c41db0edc4142,66,240,46,100,100,159,2500,pbp12,interleaved-sim-sim,266,343,"Only in the left scenes, all: ( objects that are beside (on-ground at the end objects) at the end)",1,1438210994373
_a26c41db0edc4142,66,240,45,100,100,773,2500,pbp12,interleaved-sim-sim,981,4895,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",1,1438210994373
_a26c41db0edc4142,66,240,49,100,100,261,2500,pbp12,interleaved-sim-sim,360,345,"Only in the left scenes, all: ( objects that are beside (on-ground at the end objects) at the end)",1,1438210994374
_a26c41db0edc4142,66,240,47,100,100,234,2500,pbp12,interleaved-sim-sim,328,498,"Only in the right scenes, exists: ( objects that are above (bottom objects) at the end)",1,1438210994375
_a26c41db0edc4142,66,240,48,100,100,300,2500,pbp12,interleaved-sim-sim,370,459,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438210994376
_a26c41db0edc4142,66,240,50,100,100,873,2500,pbp12,interleaved-sim-sim,927,7532,"Only in the right scenes, exists: ( objects that are below[0.32] (small objects) at the end)",1,1438210994377
_a26c41db0edc4142,67,240,31,100,0.1,598,2500,pbp12,interleaved-sim-dis,699,1822,"Only in the left scenes, exists: ( objects that are right-of[0.69] (can-move-up objects) at the end)",1,1438211182213
_a26c41db0edc4142,67,240,29,100,0.1,141,2500,pbp12,interleaved-sim-dis,210,220,"Only in the right scenes, exists: ( objects that are above (stable objects) at the end)",1,1438211182214
_a26c41db0edc4142,67,240,27,100,0.1,371,2500,pbp12,interleaved-sim-dis,509,877,"Only in the right scenes, exists: ( objects that are below[0.32] (stable at the end objects) at the end)",1,1438211182215
_a26c41db0edc4142,67,240,28,100,0.1,806,2500,pbp12,interleaved-sim-dis,797,4373,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",1,1438211182215
_a26c41db0edc4142,67,240,30,100,0.1,724,2500,pbp12,interleaved-sim-dis,660,2311,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438211182216
_a26c41db0edc4142,67,240,26,100,0.1,187,2500,pbp12,interleaved-sim-dis,267,329,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438211182217
_a26c41db0edc4142,67,240,32,100,0.1,300,2500,pbp12,interleaved-sim-dis,365,757,"Only in the left scenes, exists: ( objects that are right-of[0.69] (on-ground at the end objects) at the end)",1,1438211182219
_a26c41db0edc4142,67,240,33,100,0.1,829,2500,pbp12,interleaved-sim-dis,900,3378,"Only in the right scenes, exists: ( objects that are supporting (stable at the end objects) at the end)",1,1438211182220
_a26c41db0edc4142,67,240,34,100,0.1,232,2500,pbp12,interleaved-sim-dis,299,366,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",1,1438211182221
_a26c41db0edc4142,67,240,36,100,0.1,765,2500,pbp12,interleaved-sim-dis,758,3602,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438211182222
_a26c41db0edc4142,67,240,37,100,0.1,795,2500,pbp12,interleaved-sim-dis,848,4768,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438211182223
_a26c41db0edc4142,67,240,35,100,0.1,163,2500,pbp12,interleaved-sim-dis,259,234,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438211182223
_a26c41db0edc4142,67,240,38,100,0.1,433,2500,pbp12,interleaved-sim-dis,600,974,"Only in the left scenes, all: ( objects that are beside (bottom at the end objects) at the end)",1,1438211182226
_a26c41db0edc4142,67,240,39,100,0.1,700,2500,pbp12,interleaved-sim-dis,704,3282,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438211182226
_a26c41db0edc4142,67,240,42,100,0.1,652,2500,pbp12,interleaved-sim-dis,771,2495,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438211182227
_a26c41db0edc4142,67,240,43,100,0.1,219,2500,pbp12,interleaved-sim-dis,322,416,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",1,1438211182228
_a26c41db0edc4142,67,240,40,100,0.1,204,2500,pbp12,interleaved-sim-dis,280,658,"Only in the right scenes, exists: (large objects that are below (top-most at the end objects))",1,1438211182229
_a26c41db0edc4142,67,240,41,100,0.1,210,2500,pbp12,interleaved-sim-dis,204,231,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",1,1438211182230
_a26c41db0edc4142,67,240,44,100,0.1,360,2500,pbp12,interleaved-sim-dis,463,951,"Only in the left scenes, all: ( objects that are beside (bottom at the end objects) at the end)",1,1438211182232
_a26c41db0edc4142,67,240,45,100,0.1,903,2500,pbp12,interleaved-sim-dis,938,4410,"Only in the right scenes, exists: ( objects that are below[0.32] (small objects) at the end)",1,1438211182233
_a26c41db0edc4142,67,240,46,100,0.1,43,2500,pbp12,interleaved-sim-dis,60,47,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",1,1438211182234
_a26c41db0edc4142,67,240,47,100,0.1,447,2500,pbp12,interleaved-sim-dis,606,1121,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438211182235
_a26c41db0edc4142,67,240,48,100,0.1,325,2500,pbp12,interleaved-sim-dis,377,431,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438211182235
_a26c41db0edc4142,67,240,49,100,0.1,379,2500,pbp12,interleaved-sim-dis,478,1206,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",1,1438211182242
_a26c41db0edc4142,67,240,50,100,0.1,178,2500,pbp12,interleaved-sim-dis,170,253,"Only in the right scenes, exists: ( objects that are below[0.32] (small objects) at the end)",1,1438211182244
_a26c41db0edc4142,68,240,26,100,100,101,2500,pbp12,interleaved-sim-dis,130,129,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",1,1438211337059
_a26c41db0edc4142,68,240,27,100,100,952,2500,pbp12,interleaved-sim-dis,864,7922,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438211337059
_a26c41db0edc4142,68,240,28,100,100,168,2500,pbp12,interleaved-sim-dis,261,255,"Only in the right scenes, exists: ( objects that are below[0.32] (small objects) at the end)",1,1438211337060
_a26c41db0edc4142,68,240,30,100,100,648,2500,pbp12,interleaved-sim-dis,806,4273,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",1,1438211337061
_a26c41db0edc4142,68,240,29,100,100,574,2500,pbp12,interleaved-sim-dis,726,2235,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",1,1438211337062
_a26c41db0edc4142,68,240,31,100,100,326,2500,pbp12,interleaved-sim-dis,447,888,"Only in the right scenes, exists: ( objects that are below[0.32] (any object) at the end)",1,1438211337063
_a26c41db0edc4142,68,240,32,100,100,620,2500,pbp12,interleaved-sim-dis,920,3506,"Only in the right scenes, exists: ( objects that are supporting (stable at the end objects) at the end)",1,1438211337069
_a26c41db0edc4142,68,240,33,100,100,150,2500,pbp12,interleaved-sim-dis,214,307,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",1,1438211337070
_a26c41db0edc4142,68,240,34,100,100,202,2500,pbp12,interleaved-sim-dis,297,313,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438211337070
_a26c41db0edc4142,68,240,35,100,100,422,2500,pbp12,interleaved-sim-dis,597,1739,"Only in the right scenes, exists: ( objects that are below[0.32] (can-move-up objects) at the end)",1,1438211337071
_a26c41db0edc4142,68,240,36,100,100,412,2500,pbp12,interleaved-sim-dis,634,1594,"Only in the left scenes, all: ( objects that are beside (on-ground at the end objects) at the end)",1,1438211337072
_a26c41db0edc4142,68,240,37,100,100,612,2500,pbp12,interleaved-sim-dis,719,2629,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438211337073
_a26c41db0edc4142,68,240,38,100,100,296,2500,pbp12,interleaved-sim-dis,394,824,"Only in the right scenes, exists: ( objects that are above (stable objects) at the end)",1,1438211337075
_a26c41db0edc4142,68,240,40,100,100,184,2500,pbp12,interleaved-sim-dis,310,253,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438211337076
_a26c41db0edc4142,68,240,44,100,100,71,2500,pbp12,interleaved-sim-dis,248,109,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",1,1438211337077
_a26c41db0edc4142,68,240,43,100,100,598,2500,pbp12,interleaved-sim-dis,840,3196,"Only in the left scenes, exists: ( objects that are right-of[0.69] (can-move-up objects) at the end)",1,1438211337081
_a26c41db0edc4142,68,240,41,100,100,297,2500,pbp12,interleaved-sim-dis,492,736,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",1,1438211337082
_a26c41db0edc4142,68,240,42,100,100,234,2500,pbp12,interleaved-sim-dis,340,548,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",1,1438211337083
_a26c41db0edc4142,68,240,39,100,100,210,2500,pbp12,interleaved-sim-dis,442,620,"Only in the right scenes, exists: ( objects that are supporting (stable at the end objects) at the end)",1,1438211337085
_a26c41db0edc4142,68,240,47,100,100,264,2500,pbp12,interleaved-sim-dis,419,682,"Only in the left scenes, exists: ( objects that are right-of[0.69] (on-ground at the end objects) at the end)",1,1438211337086
_a26c41db0edc4142,68,240,49,100,100,267,2500,pbp12,interleaved-sim-dis,400,1179,"Only in the left scenes, all: ( objects that are beside[0.69] (can-move-up objects) at the end)",1,1438211337087
_a26c41db0edc4142,68,240,50,100,100,88,2500,pbp12,interleaved-sim-dis,154,123,"Only in the left scenes, exists: ( objects that are beside (moves objects) at the end)",1,1438211337088
_a26c41db0edc4142,68,240,45,100,100,623,2500,pbp12,interleaved-sim-dis,757,3924,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438211337088
_a26c41db0edc4142,68,240,46,100,100,332,2500,pbp12,interleaved-sim-dis,474,863,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438211337089
_a26c41db0edc4142,68,240,48,100,100,170,2500,pbp12,interleaved-sim-dis,191,362,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438211337091
_a26c41db0edc4142,69,240,28,100,0.1,381,2500,pbp12,interleaved-dis-sim,566,421,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",1,1438211505298
_a26c41db0edc4142,69,240,29,100,0.1,963,2500,pbp12,interleaved-dis-sim,984,5318,"Only in the left scenes, exists: ( objects that are right-of[0.69] (bottom at the end objects) at the end)",1,1438211505299
_a26c41db0edc4142,69,240,30,100,0.1,152,2500,pbp12,interleaved-dis-sim,236,242,"Only in the right scenes, exists: ( objects that are below[0.32] (small objects) at the end)",1,1438211505300
_a26c41db0edc4142,69,240,27,100,0.1,459,2500,pbp12,interleaved-dis-sim,703,1705,"Only in the right scenes, exists: ( objects that are supporting (stable at the end objects) at the end)",1,1438211505301
_a26c41db0edc4142,69,240,26,100,0.1,620,2500,pbp12,interleaved-dis-sim,642,2941,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438211505302
_a26c41db0edc4142,69,240,31,100,0.1,569,2500,pbp12,interleaved-dis-sim,603,1500,"Only in the right scenes, exists: ( objects that are below[0.32] (stable at the end objects) at the end)",1,1438211505303
_a26c41db0edc4142,69,240,32,100,0.1,115,2500,pbp12,interleaved-dis-sim,130,160,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",1,1438211505343
_a26c41db0edc4142,69,240,33,100,0.1,244,2500,pbp12,interleaved-dis-sim,305,476,"Only in the right scenes, exists: ( objects that are above (stable at the end objects) at the end)",1,1438211505344
_a26c41db0edc4142,69,240,34,100,0.1,317,2500,pbp12,interleaved-dis-sim,446,590,"Only in the right scenes, exists: ( objects that are below[0.32] (small objects) at the end)",1,1438211505345
_a26c41db0edc4142,69,240,35,100,0.1,1128,2500,pbp12,interleaved-dis-sim,975,8550,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438211505346
_a26c41db0edc4142,69,240,36,100,0.1,75,2500,pbp12,interleaved-dis-sim,86,89,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438211505347
_a26c41db0edc4142,69,240,37,100,0.1,423,2500,pbp12,interleaved-dis-sim,605,1509,"Only in the right scenes, exists: ( objects that are above (on-ground at the end objects) at the end)",1,1438211505348
_a26c41db0edc4142,69,240,38,100,0.1,541,2500,pbp12,interleaved-dis-sim,805,1419,"Only in the right scenes, exists: ( objects that are above (on-ground objects) at the end)",1,1438211505351
_a26c41db0edc4142,69,240,39,100,0.1,470,2500,pbp12,interleaved-dis-sim,567,2089,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438211505352
_a26c41db0edc4142,69,240,40,100,0.1,206,2500,pbp12,interleaved-dis-sim,263,326,"Only in the right scenes, exists: ( objects that are below[0.32] (stable at the end objects) at the end)",1,1438211505353
_a26c41db0edc4142,69,240,41,100,0.1,480,2500,pbp12,interleaved-dis-sim,592,1670,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438211505355
_a26c41db0edc4142,69,240,42,100,0.1,515,2500,pbp12,interleaved-dis-sim,687,1727,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",1,1438211505356
_a26c41db0edc4142,69,240,43,100,0.1,251,2500,pbp12,interleaved-dis-sim,219,770,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438211505357
_a26c41db0edc4142,69,240,44,100,0.1,182,2500,pbp12,interleaved-dis-sim,349,435,"Only in the right scenes, exists: ( objects that are above (on-ground at the end objects) at the end)",1,1438211505360
_a26c41db0edc4142,69,240,45,100,0.1,301,2500,pbp12,interleaved-dis-sim,529,693,"Only in the right scenes, exists: ( objects that are on-top-of (on-ground at the end objects) at the end)",1,1438211505361
_a26c41db0edc4142,69,240,46,100,0.1,138,2500,pbp12,interleaved-dis-sim,253,370,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",1,1438211505362
_a26c41db0edc4142,69,240,47,100,0.1,471,2500,pbp12,interleaved-dis-sim,530,2457,"Only in the right scenes, exists: ( objects that are above (stable at the end objects) at the end)",1,1438211505363
_a26c41db0edc4142,69,240,48,100,0.1,365,2500,pbp12,interleaved-dis-sim,495,1345,"Only in the right scenes, exists: ( objects that are below[0.32] (small objects) at the end)",1,1438211505364
_a26c41db0edc4142,69,240,49,100,0.1,187,2500,pbp12,interleaved-dis-sim,331,527,"Only in the left scenes, all: ( objects that are beside[0.69] (can-move-up objects) at the end)",1,1438211505366
_a26c41db0edc4142,69,240,50,100,0.1,186,2500,pbp12,interleaved-dis-sim,230,227,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",1,1438211505369
_a26c41db0edc4142,70,240,30,100,100,195,2500,pbp12,interleaved-dis-sim,205,613,"Only in the right scenes, exists: ( objects that are below[0.32] (small objects) at the end)",1,1438211683363
_a26c41db0edc4142,70,240,27,100,100,273,2500,pbp12,interleaved-dis-sim,523,472,"Only in the right scenes, exists: ( objects that are on-top-of (stable at the end objects) at the end)",1,1438211683364
_a26c41db0edc4142,70,240,26,100,100,68,2500,pbp12,interleaved-dis-sim,139,66,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",1,1438211683365
_a26c41db0edc4142,70,240,29,100,100,579,2500,pbp12,interleaved-dis-sim,803,4191,"Only in the right scenes, exists: ( objects that are above (on-ground at the end objects) at the end)",1,1438211683365
_a26c41db0edc4142,70,240,28,100,100,110,2500,pbp12,interleaved-dis-sim,164,177,"Only in the right scenes, exists: ( objects that are below[0.32] (top-most objects) at the end)",1,1438211683366
_a26c41db0edc4142,70,240,31,100,100,304,2500,pbp12,interleaved-dis-sim,499,746,"Only in the right scenes, exists: ( objects that are supporting (stable at the end objects) at the end)",1,1438211683367
_a26c41db0edc4142,70,240,32,100,100,450,2500,pbp12,interleaved-dis-sim,501,1007,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",1,1438211683386
_a26c41db0edc4142,70,240,33,100,100,285,2500,pbp12,interleaved-dis-sim,405,434,"Only in the right scenes, exists: ( objects that are above (bottom objects) at the end)",1,1438211683387
_a26c41db0edc4142,70,240,34,100,100,465,2500,pbp12,interleaved-dis-sim,568,1427,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438211683387
_a26c41db0edc4142,70,240,35,100,100,133,2500,pbp12,interleaved-dis-sim,193,150,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",1,1438211683388
_a26c41db0edc4142,70,240,36,100,100,99,2500,pbp12,interleaved-dis-sim,165,177,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",1,1438211683389
_a26c41db0edc4142,70,240,37,100,100,927,2500,pbp12,interleaved-dis-sim,920,6006,"Only in the right scenes, exists: ( objects that are below[0.32] (can-move-up objects) at the end)",1,1438211683390
