test_id,trial_curr,trial_total,rep,reps,steps,steps_max,pbp,pres_mode,perception_count,retrieval_count,sol,solved,timestamp,activity->feature->hyp_base,activity->obj->hyp_base,activity->selector->hyp_base
_73b8b560d2b4414e,121,240,12,25,2499,2500,pbp18,blocked-sim-sim,1893,54716,,false,2022-04-20T18:39:38.231Z,,,0.1
_73b8b560d2b4414e,121,240,10,25,2499,2500,pbp18,blocked-sim-sim,1987,37877,,false,2022-04-20T18:39:38.233Z,,,0.1
_73b8b560d2b4414e,121,240,8,25,2499,2500,pbp18,blocked-sim-sim,1857,61117,,false,2022-04-20T18:39:38.235Z,,,0.1
_73b8b560d2b4414e,121,240,4,25,2499,2500,pbp18,blocked-sim-sim,1878,50942,,false,2022-04-20T18:39:38.237Z,,,0.1
_73b8b560d2b4414e,121,240,16,25,1220,2500,pbp18,blocked-sim-sim,1616,9648,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:39:38.254Z,,,0.1
_73b8b560d2b4414e,121,240,20,25,2499,2500,pbp18,blocked-sim-sim,1899,48817,,false,2022-04-20T18:39:38.256Z,,,0.1
_73b8b560d2b4414e,121,240,3,25,2499,2500,pbp18,blocked-sim-sim,1962,43109,,false,2022-04-20T18:39:38.258Z,,,0.1
_73b8b560d2b4414e,121,240,11,25,2195,2500,pbp18,blocked-sim-sim,1931,36099,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:39:38.283Z,,,0.1
_73b8b560d2b4414e,121,240,24,25,2499,2500,pbp18,blocked-sim-sim,2008,38126,,false,2022-04-20T18:39:38.284Z,,,0.1
_73b8b560d2b4414e,121,240,2,25,1509,2500,pbp18,blocked-sim-sim,1676,14244,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:39:38.285Z,,,0.1
_73b8b560d2b4414e,121,240,25,25,2290,2500,pbp18,blocked-sim-sim,1842,43617,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:39:38.286Z,,,0.1
_73b8b560d2b4414e,122,240,18,25,95,2500,pbp18,blocked-sim-sim,201,326,"Only in the left scenes, exists: ( objects that are touches (can-move-up at the end objects) at the end)",true,2022-04-20T18:40:41.890Z,,,10
_73b8b560d2b4414e,122,240,17,25,374,2500,pbp18,blocked-sim-sim,725,1181,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:40:41.891Z,,,10
_73b8b560d2b4414e,122,240,15,25,252,2500,pbp18,blocked-sim-sim,435,806,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:40:41.892Z,,,10
_73b8b560d2b4414e,122,240,10,25,882,2500,pbp18,blocked-sim-sim,1239,5415,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:40:41.893Z,,,10
_73b8b560d2b4414e,122,240,25,25,307,2500,pbp18,blocked-sim-sim,513,752,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:40:41.894Z,,,10
_73b8b560d2b4414e,122,240,9,25,1341,2500,pbp18,blocked-sim-sim,1487,10277,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:40:41.896Z,,,10
_73b8b560d2b4414e,122,240,24,25,402,2500,pbp18,blocked-sim-sim,684,1296,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:40:41.903Z,,,10
_73b8b560d2b4414e,122,240,7,25,326,2500,pbp18,blocked-sim-sim,671,774,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:40:41.905Z,,,10
_73b8b560d2b4414e,122,240,14,25,232,2500,pbp18,blocked-sim-sim,411,553,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:40:41.907Z,,,10
_73b8b560d2b4414e,122,240,2,25,170,2500,pbp18,blocked-sim-sim,283,254,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:40:41.909Z,,,10
_73b8b560d2b4414e,122,240,5,25,219,2500,pbp18,blocked-sim-sim,366,299,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:40:41.912Z,,,10
_73b8b560d2b4414e,122,240,21,25,333,2500,pbp18,blocked-sim-sim,677,784,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:40:41.914Z,,,10
_73b8b560d2b4414e,122,240,13,25,283,2500,pbp18,blocked-sim-sim,488,608,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:40:41.920Z,,,10
_73b8b560d2b4414e,122,240,22,25,154,2500,pbp18,blocked-sim-sim,346,554,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:40:41.921Z,,,10
_73b8b560d2b4414e,122,240,1,25,523,2500,pbp18,blocked-sim-sim,918,2129,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:40:41.927Z,,,10
_73b8b560d2b4414e,122,240,4,25,360,2500,pbp18,blocked-sim-sim,681,1293,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:40:41.929Z,,,10
_73b8b560d2b4414e,122,240,6,25,252,2500,pbp18,blocked-sim-sim,429,455,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:40:41.930Z,,,10
_73b8b560d2b4414e,122,240,19,25,392,2500,pbp18,blocked-sim-sim,584,1087,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:40:41.935Z,,,10
_73b8b560d2b4414e,122,240,3,25,956,2500,pbp18,blocked-sim-sim,1246,4376,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:40:41.937Z,,,10
_73b8b560d2b4414e,122,240,16,25,199,2500,pbp18,blocked-sim-sim,392,338,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:40:41.939Z,,,10
_73b8b560d2b4414e,122,240,23,25,621,2500,pbp18,blocked-sim-sim,944,3293,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:40:41.940Z,,,10
_73b8b560d2b4414e,122,240,12,25,592,2500,pbp18,blocked-sim-sim,960,3613,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:40:41.942Z,,,10
_73b8b560d2b4414e,122,240,11,25,173,2500,pbp18,blocked-sim-sim,301,674,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:40:41.944Z,,,10
_73b8b560d2b4414e,122,240,8,25,380,2500,pbp18,blocked-sim-sim,640,1307,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:40:41.953Z,,,10
_73b8b560d2b4414e,122,240,20,25,490,2500,pbp18,blocked-sim-sim,802,1409,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:40:41.956Z,,,10
_72925f6df15a9999,123,240,15,25,2499,2500,pbp18,blocked-sim-dis,2005,39283,,false,2022-04-20T18:44:24.749Z,,,0.1
_72925f6df15a9999,123,240,10,25,2499,2500,pbp18,blocked-sim-dis,1898,45897,,false,2022-04-20T18:44:24.750Z,,,0.1
_72925f6df15a9999,123,240,13,25,2361,2500,pbp18,blocked-sim-dis,1982,40362,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:44:24.751Z,,,0.1
_72925f6df15a9999,123,240,11,25,2499,2500,pbp18,blocked-sim-dis,1967,42121,,false,2022-04-20T18:44:24.752Z,,,0.1
_72925f6df15a9999,123,240,3,25,2499,2500,pbp18,blocked-sim-dis,1928,36140,,false,2022-04-20T18:44:24.754Z,,,0.1
_72925f6df15a9999,123,240,4,25,1619,2500,pbp18,blocked-sim-dis,1545,21515,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:44:24.754Z,,,0.1
_72925f6df15a9999,123,240,24,25,2499,2500,pbp18,blocked-sim-dis,1969,35438,,false,2022-04-20T18:44:24.762Z,,,0.1
_72925f6df15a9999,123,240,12,25,2499,2500,pbp18,blocked-sim-dis,1945,39914,,false,2022-04-20T18:44:24.763Z,,,0.1
_72925f6df15a9999,123,240,25,25,2499,2500,pbp18,blocked-sim-dis,1918,49253,,false,2022-04-20T18:44:24.764Z,,,0.1
_72925f6df15a9999,123,240,7,25,2499,2500,pbp18,blocked-sim-dis,1916,55450,,false,2022-04-20T18:44:24.766Z,,,0.1
_72925f6df15a9999,123,240,16,25,2499,2500,pbp18,blocked-sim-dis,1866,44656,,false,2022-04-20T18:44:24.769Z,,,0.1
_72925f6df15a9999,123,240,17,25,1503,2500,pbp18,blocked-sim-dis,1585,12738,"Only in the left scenes, exists: ( objects that are touches (any object) at the end)",true,2022-04-20T18:44:24.771Z,,,0.1
_72925f6df15a9999,123,240,8,25,2499,2500,pbp18,blocked-sim-dis,1831,51415,,false,2022-04-20T18:44:24.776Z,,,0.1
_72925f6df15a9999,123,240,23,25,2499,2500,pbp18,blocked-sim-dis,1814,41836,,false,2022-04-20T18:44:24.785Z,,,0.1
_72925f6df15a9999,123,240,1,25,2499,2500,pbp18,blocked-sim-dis,1969,40941,,false,2022-04-20T18:44:24.786Z,,,0.1
_72925f6df15a9999,123,240,21,25,2499,2500,pbp18,blocked-sim-dis,2088,50192,,false,2022-04-20T18:44:24.795Z,,,0.1
_72925f6df15a9999,123,240,14,25,2499,2500,pbp18,blocked-sim-dis,1932,45709,,false,2022-04-20T18:44:24.797Z,,,0.1
_72925f6df15a9999,123,240,2,25,2012,2500,pbp18,blocked-sim-dis,1891,24802,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:44:24.799Z,,,0.1
_72925f6df15a9999,123,240,6,25,2499,2500,pbp18,blocked-sim-dis,1900,41315,,false,2022-04-20T18:44:24.808Z,,,0.1
_72925f6df15a9999,123,240,9,25,2499,2500,pbp18,blocked-sim-dis,2047,61692,,false,2022-04-20T18:44:24.810Z,,,0.1
_72925f6df15a9999,123,240,18,25,2499,2500,pbp18,blocked-sim-dis,2048,46681,,false,2022-04-20T18:44:24.811Z,,,0.1
_72925f6df15a9999,123,240,20,25,1447,2500,pbp18,blocked-sim-dis,1469,18801,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:44:24.813Z,,,0.1
_72925f6df15a9999,123,240,19,25,2499,2500,pbp18,blocked-sim-dis,1941,52597,,false,2022-04-20T18:44:24.814Z,,,0.1
_72925f6df15a9999,123,240,22,25,2499,2500,pbp18,blocked-sim-dis,2065,36572,,false,2022-04-20T18:44:24.816Z,,,0.1
_72925f6df15a9999,123,240,5,25,2499,2500,pbp18,blocked-sim-dis,1905,34016,,false,2022-04-20T18:44:24.822Z,,,0.1
_72925f6df15a9999,124,240,6,25,345,2500,pbp18,blocked-sim-dis,684,1664,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:45:24.653Z,,,10
_72925f6df15a9999,124,240,15,25,401,2500,pbp18,blocked-sim-dis,633,1169,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:45:24.654Z,,,10
_72925f6df15a9999,124,240,20,25,883,2500,pbp18,blocked-sim-dis,1191,4496,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:45:24.655Z,,,10
_72925f6df15a9999,124,240,23,25,248,2500,pbp18,blocked-sim-dis,493,619,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:45:24.656Z,,,10
_72925f6df15a9999,124,240,19,25,550,2500,pbp18,blocked-sim-dis,926,2909,"Only in the left scenes, exists: ( objects that are touches (top-most at the end objects) at the end)",true,2022-04-20T18:45:24.658Z,,,10
_72925f6df15a9999,124,240,4,25,128,2500,pbp18,blocked-sim-dis,244,282,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:45:24.660Z,,,10
_72925f6df15a9999,124,240,25,25,697,2500,pbp18,blocked-sim-dis,1010,3525,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:45:24.664Z,,,10
_72925f6df15a9999,124,240,12,25,716,2500,pbp18,blocked-sim-dis,1073,5882,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:45:24.676Z,,,10
_72925f6df15a9999,124,240,24,25,242,2500,pbp18,blocked-sim-dis,501,533,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:45:24.677Z,,,10
_72925f6df15a9999,124,240,22,25,303,2500,pbp18,blocked-sim-dis,583,979,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:45:24.679Z,,,10
_72925f6df15a9999,124,240,7,25,727,2500,pbp18,blocked-sim-dis,1160,3863,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:45:24.685Z,,,10
_72925f6df15a9999,124,240,17,25,455,2500,pbp18,blocked-sim-dis,745,3022,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:45:24.686Z,,,10
_72925f6df15a9999,124,240,5,25,375,2500,pbp18,blocked-sim-dis,634,812,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:45:24.693Z,,,10
_72925f6df15a9999,124,240,16,25,141,2500,pbp18,blocked-sim-dis,308,181,"Only in the left scenes, exists: ( objects that are touches (any object) at the end)",true,2022-04-20T18:45:24.695Z,,,10
_72925f6df15a9999,124,240,1,25,295,2500,pbp18,blocked-sim-dis,531,513,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:45:24.697Z,,,10
_72925f6df15a9999,124,240,2,25,310,2500,pbp18,blocked-sim-dis,502,524,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:45:24.699Z,,,10
_72925f6df15a9999,124,240,18,25,314,2500,pbp18,blocked-sim-dis,567,1457,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:45:24.703Z,,,10
_72925f6df15a9999,124,240,3,25,212,2500,pbp18,blocked-sim-dis,402,435,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:45:24.705Z,,,10
_72925f6df15a9999,124,240,21,25,359,2500,pbp18,blocked-sim-dis,558,1754,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:45:24.707Z,,,10
_72925f6df15a9999,124,240,10,25,438,2500,pbp18,blocked-sim-dis,893,1269,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:45:24.709Z,,,10
_72925f6df15a9999,124,240,11,25,116,2500,pbp18,blocked-sim-dis,214,184,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:45:24.710Z,,,10
_72925f6df15a9999,124,240,9,25,114,2500,pbp18,blocked-sim-dis,205,308,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:45:24.712Z,,,10
_72925f6df15a9999,124,240,8,25,235,2500,pbp18,blocked-sim-dis,486,362,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:45:24.713Z,,,10
_72925f6df15a9999,124,240,14,25,521,2500,pbp18,blocked-sim-dis,848,2853,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:45:24.717Z,,,10
_72925f6df15a9999,124,240,13,25,465,2500,pbp18,blocked-sim-dis,728,1493,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:45:24.722Z,,,10
_73b8b560d2b4414e,123,240,22,25,1306,2500,pbp18,blocked-sim-dis,1440,13200,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:49:02.569Z,,,0.1
_73b8b560d2b4414e,123,240,18,25,2375,2500,pbp18,blocked-sim-dis,1887,44732,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:49:02.570Z,,,0.1
_73b8b560d2b4414e,123,240,23,25,2499,2500,pbp18,blocked-sim-dis,1994,42294,,false,2022-04-20T18:49:02.573Z,,,0.1
_73b8b560d2b4414e,123,240,10,25,2499,2500,pbp18,blocked-sim-dis,1955,37938,,false,2022-04-20T18:49:02.575Z,,,0.1
_73b8b560d2b4414e,123,240,20,25,2499,2500,pbp18,blocked-sim-dis,1960,36969,,false,2022-04-20T18:49:02.577Z,,,0.1
_73b8b560d2b4414e,123,240,17,25,2499,2500,pbp18,blocked-sim-dis,1951,45734,,false,2022-04-20T18:49:02.580Z,,,0.1
_73b8b560d2b4414e,123,240,4,25,2499,2500,pbp18,blocked-sim-dis,1953,46500,,false,2022-04-20T18:49:02.590Z,,,0.1
_73b8b560d2b4414e,123,240,11,25,2499,2500,pbp18,blocked-sim-dis,2058,46346,,false,2022-04-20T18:49:02.598Z,,,0.1
_73b8b560d2b4414e,123,240,25,25,2499,2500,pbp18,blocked-sim-dis,1908,47431,,false,2022-04-20T18:49:02.601Z,,,0.1
_73b8b560d2b4414e,123,240,16,25,2499,2500,pbp18,blocked-sim-dis,1894,36131,,false,2022-04-20T18:49:02.604Z,,,0.1
_73b8b560d2b4414e,123,240,21,25,2499,2500,pbp18,blocked-sim-dis,1963,48792,,false,2022-04-20T18:49:02.606Z,,,0.1
_73b8b560d2b4414e,123,240,19,25,1584,2500,pbp18,blocked-sim-dis,1542,20236,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:49:02.616Z,,,0.1
_73b8b560d2b4414e,123,240,9,25,2499,2500,pbp18,blocked-sim-dis,1907,43570,,false,2022-04-20T18:49:02.619Z,,,0.1
_73b8b560d2b4414e,123,240,5,25,2499,2500,pbp18,blocked-sim-dis,1972,37317,,false,2022-04-20T18:49:02.621Z,,,0.1
_73b8b560d2b4414e,123,240,15,25,2499,2500,pbp18,blocked-sim-dis,1936,44108,,false,2022-04-20T18:49:02.623Z,,,0.1
_73b8b560d2b4414e,123,240,12,25,2499,2500,pbp18,blocked-sim-dis,1828,56500,,false,2022-04-20T18:49:02.625Z,,,0.1
_73b8b560d2b4414e,123,240,8,25,2499,2500,pbp18,blocked-sim-dis,1990,44644,,false,2022-04-20T18:49:02.631Z,,,0.1
_73b8b560d2b4414e,123,240,7,25,2499,2500,pbp18,blocked-sim-dis,1954,43170,,false,2022-04-20T18:49:02.636Z,,,0.1
_73b8b560d2b4414e,123,240,2,25,2499,2500,pbp18,blocked-sim-dis,1924,42358,,false,2022-04-20T18:49:02.638Z,,,0.1
_73b8b560d2b4414e,123,240,24,25,2499,2500,pbp18,blocked-sim-dis,1947,58010,,false,2022-04-20T18:49:02.640Z,,,0.1
_73b8b560d2b4414e,123,240,14,25,2499,2500,pbp18,blocked-sim-dis,1973,52667,,false,2022-04-20T18:49:02.641Z,,,0.1
_73b8b560d2b4414e,123,240,3,25,2499,2500,pbp18,blocked-sim-dis,1940,46414,,false,2022-04-20T18:49:02.643Z,,,0.1
_73b8b560d2b4414e,123,240,6,25,2499,2500,pbp18,blocked-sim-dis,1966,47100,,false,2022-04-20T18:49:02.649Z,,,0.1
_73b8b560d2b4414e,123,240,1,25,2499,2500,pbp18,blocked-sim-dis,1958,51380,,false,2022-04-20T18:49:02.646Z,,,0.1
_73b8b560d2b4414e,123,240,13,25,2499,2500,pbp18,blocked-sim-dis,1893,46199,,false,2022-04-20T18:49:02.653Z,,,0.1
_73b8b560d2b4414e,124,240,22,25,423,2500,pbp18,blocked-sim-dis,790,2151,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:50:16.936Z,,,10
_73b8b560d2b4414e,124,240,24,25,282,2500,pbp18,blocked-sim-dis,493,733,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:50:16.937Z,,,10
_73b8b560d2b4414e,124,240,20,25,503,2500,pbp18,blocked-sim-dis,877,2220,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:50:16.938Z,,,10
_73b8b560d2b4414e,124,240,21,25,94,2500,pbp18,blocked-sim-dis,194,99,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:50:16.940Z,,,10
_73b8b560d2b4414e,124,240,19,25,203,2500,pbp18,blocked-sim-dis,369,345,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:50:16.942Z,,,10
_73b8b560d2b4414e,124,240,17,25,340,2500,pbp18,blocked-sim-dis,749,1142,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:50:16.943Z,,,10
_73b8b560d2b4414e,124,240,15,25,1434,2500,pbp18,blocked-sim-dis,1555,15643,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:50:16.945Z,,,10
_73b8b560d2b4414e,124,240,18,25,936,2500,pbp18,blocked-sim-dis,1369,5362,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:50:16.946Z,,,10
_73b8b560d2b4414e,124,240,25,25,878,2500,pbp18,blocked-sim-dis,1179,8258,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:50:16.952Z,,,10
_73b8b560d2b4414e,124,240,14,25,311,2500,pbp18,blocked-sim-dis,449,675,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:50:16.957Z,,,10
_73b8b560d2b4414e,124,240,16,25,280,2500,pbp18,blocked-sim-dis,512,921,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:50:16.961Z,,,10
_73b8b560d2b4414e,124,240,12,25,384,2500,pbp18,blocked-sim-dis,738,958,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:50:16.962Z,,,10
_73b8b560d2b4414e,124,240,5,25,449,2500,pbp18,blocked-sim-dis,827,2064,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:50:16.964Z,,,10
_73b8b560d2b4414e,124,240,9,25,392,2500,pbp18,blocked-sim-dis,657,1690,"Only in the left scenes, exists: ( objects that are touches (on-ground objects) at the end)",true,2022-04-20T18:50:16.966Z,,,10
_73b8b560d2b4414e,124,240,3,25,473,2500,pbp18,blocked-sim-dis,824,2555,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:50:16.968Z,,,10
_73b8b560d2b4414e,124,240,11,25,296,2500,pbp18,blocked-sim-dis,517,735,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:50:16.972Z,,,10
_73b8b560d2b4414e,124,240,7,25,428,2500,pbp18,blocked-sim-dis,786,1439,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:50:16.984Z,,,10
_73b8b560d2b4414e,124,240,8,25,679,2500,pbp18,blocked-sim-dis,1173,5380,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:50:16.985Z,,,10
_73b8b560d2b4414e,124,240,10,25,372,2500,pbp18,blocked-sim-dis,718,1135,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:50:16.985Z,,,10
_73b8b560d2b4414e,124,240,6,25,577,2500,pbp18,blocked-sim-dis,919,2546,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:50:16.987Z,,,10
_73b8b560d2b4414e,124,240,4,25,420,2500,pbp18,blocked-sim-dis,655,1452,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:50:16.989Z,,,10
_73b8b560d2b4414e,124,240,23,25,198,2500,pbp18,blocked-sim-dis,347,400,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:50:16.995Z,,,10
_73b8b560d2b4414e,124,240,13,25,538,2500,pbp18,blocked-sim-dis,883,1967,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:50:16.996Z,,,10
_73b8b560d2b4414e,124,240,2,25,184,2500,pbp18,blocked-sim-dis,438,317,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:50:16.998Z,,,10
_73b8b560d2b4414e,124,240,1,25,342,2500,pbp18,blocked-sim-dis,662,848,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:50:17.006Z,,,10
_72925f6df15a9999,125,240,16,25,2499,2500,pbp18,blocked-dis-sim,1892,45869,,false,2022-04-20T18:53:07.497Z,,,0.1
_72925f6df15a9999,125,240,4,25,654,2500,pbp18,blocked-dis-sim,931,3530,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:53:07.500Z,,,0.1
_72925f6df15a9999,125,240,24,25,1724,2500,pbp18,blocked-dis-sim,1713,25760,"Only in the left scenes, exists: ( objects that are touching at the end)",true,2022-04-20T18:53:07.501Z,,,0.1
_72925f6df15a9999,125,240,25,25,2499,2500,pbp18,blocked-dis-sim,1895,43939,,false,2022-04-20T18:53:07.504Z,,,0.1
_72925f6df15a9999,125,240,6,25,2222,2500,pbp18,blocked-dis-sim,1914,37918,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:53:07.506Z,,,0.1
_72925f6df15a9999,125,240,15,25,2499,2500,pbp18,blocked-dis-sim,1912,47086,,false,2022-04-20T18:53:07.507Z,,,0.1
_72925f6df15a9999,125,240,12,25,2499,2500,pbp18,blocked-dis-sim,1960,38013,,false,2022-04-20T18:53:07.512Z,,,0.1
_72925f6df15a9999,125,240,13,25,2499,2500,pbp18,blocked-dis-sim,1889,52813,,false,2022-04-20T18:53:07.514Z,,,0.1
_72925f6df15a9999,125,240,2,25,2499,2500,pbp18,blocked-dis-sim,2004,44907,,false,2022-04-20T18:53:07.524Z,,,0.1
_72925f6df15a9999,125,240,17,25,1824,2500,pbp18,blocked-dis-sim,1676,28795,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:53:07.526Z,,,0.1
_72925f6df15a9999,125,240,10,25,2499,2500,pbp18,blocked-dis-sim,1933,43089,,false,2022-04-20T18:53:07.527Z,,,0.1
_72925f6df15a9999,125,240,7,25,1090,2500,pbp18,blocked-dis-sim,1306,10303,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:53:07.528Z,,,0.1
_72925f6df15a9999,125,240,23,25,2499,2500,pbp18,blocked-dis-sim,1934,46652,,false,2022-04-20T18:53:07.533Z,,,0.1
_72925f6df15a9999,125,240,1,25,2499,2500,pbp18,blocked-dis-sim,1811,47517,,false,2022-04-20T18:53:07.534Z,,,0.1
_72925f6df15a9999,125,240,8,25,2499,2500,pbp18,blocked-dis-sim,1948,42686,,false,2022-04-20T18:53:07.536Z,,,0.1
_72925f6df15a9999,125,240,9,25,2499,2500,pbp18,blocked-dis-sim,1932,45349,,false,2022-04-20T18:53:07.538Z,,,0.1
_72925f6df15a9999,125,240,18,25,2499,2500,pbp18,blocked-dis-sim,2101,57512,,false,2022-04-20T18:53:07.539Z,,,0.1
_72925f6df15a9999,125,240,20,25,2466,2500,pbp18,blocked-dis-sim,1787,43142,"Only in the left scenes, exists: ( objects that are touches (small objects) at the end)",true,2022-04-20T18:53:07.540Z,,,0.1
_72925f6df15a9999,125,240,5,25,2057,2500,pbp18,blocked-dis-sim,1786,34526,"Only in the left scenes, exists: ( objects that are touches (bottom at the end objects) at the end)",true,2022-04-20T18:53:07.554Z,,,0.1
_72925f6df15a9999,125,240,22,25,2499,2500,pbp18,blocked-dis-sim,2012,54224,,false,2022-04-20T18:53:07.555Z,,,0.1
_72925f6df15a9999,125,240,14,25,2499,2500,pbp18,blocked-dis-sim,1998,40014,,false,2022-04-20T18:53:07.556Z,,,0.1
_72925f6df15a9999,125,240,21,25,2499,2500,pbp18,blocked-dis-sim,1888,42428,,false,2022-04-20T18:53:07.557Z,,,0.1
_72925f6df15a9999,125,240,19,25,2499,2500,pbp18,blocked-dis-sim,1982,57019,,false,2022-04-20T18:53:07.559Z,,,0.1
_72925f6df15a9999,125,240,11,25,2253,2500,pbp18,blocked-dis-sim,2007,45641,"Only in the right scenes, exists: (single at the end objects)",true,2022-04-20T18:53:07.560Z,,,0.1
_72925f6df15a9999,125,240,3,25,2499,2500,pbp18,blocked-dis-sim,1944,42178,,false,2022-04-20T18:53:07.568Z,,,0.1
