test_id,trial_curr,trial_total,rep,reps,feature_count,steps,steps_max,pbp,pres_mode,perception_count,retrieval_count,sol,solved,timestamp
_aaad6357a968612a,13,32,68,100,15,740,2500,pbp26,,1939,5985,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445773312476
_aaad6357a968612a,13,32,69,100,15,1532,2500,pbp26,,3348,20696,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773312477
_aaad6357a968612a,13,32,70,100,15,1424,2500,pbp26,,3463,16777,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445773312479
_aaad6357a968612a,13,32,71,100,15,1120,2500,pbp26,,2980,14337,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773312480
_aaad6357a968612a,13,32,72,100,15,1544,2500,pbp26,,3358,20086,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445773312480
_aaad6357a968612a,13,32,73,100,15,1466,2500,pbp26,,2739,18082,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773312481
_aaad6357a968612a,13,32,74,100,15,1648,2500,pbp26,,3430,18468,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773312482
_aaad6357a968612a,13,32,75,100,15,1038,2500,pbp26,,2439,10679,"Only in the right scenes, exists: (circle objects that are left-of (small objects) at the end)",1,1445773312482
_aaad6357a968612a,14,32,51,100,16,594,2500,pbp26,,1361,4463,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773726002
_aaad6357a968612a,14,32,56,100,16,1293,2500,pbp26,,3009,13520,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445773726003
_aaad6357a968612a,14,32,52,100,16,1050,2500,pbp26,,2928,11684,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773726004
_aaad6357a968612a,14,32,55,100,16,1219,2500,pbp26,,2612,12925,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773726005
_aaad6357a968612a,14,32,54,100,16,1361,2500,pbp26,,3137,15373,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773726006
_aaad6357a968612a,14,32,53,100,16,780,2500,pbp26,,1779,5735,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773726007
_aaad6357a968612a,14,32,57,100,16,1605,2500,pbp26,,3449,19938,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773726010
_aaad6357a968612a,14,32,61,100,16,751,2500,pbp26,,2586,8876,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445773726014
_aaad6357a968612a,14,32,59,100,16,820,2500,pbp26,,2368,6388,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773726012
_aaad6357a968612a,14,32,60,100,16,850,2500,pbp26,,2055,7383,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445773726013
_aaad6357a968612a,14,32,58,100,16,501,2500,pbp26,,1234,3916,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445773726011
_aaad6357a968612a,14,32,62,100,16,253,2500,pbp26,,728,2078,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445773726033
_aaad6357a968612a,14,32,63,100,16,1015,2500,pbp26,,2448,11447,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773726035
_aaad6357a968612a,14,32,64,100,16,978,2500,pbp26,,2446,8518,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445773726036
_aaad6357a968612a,14,32,65,100,16,1127,2500,pbp26,,3506,12533,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445773726037
_aaad6357a968612a,14,32,68,100,16,1399,2500,pbp26,,3011,14653,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773726038
_aaad6357a968612a,14,32,67,100,16,912,2500,pbp26,,2359,9319,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445773726039
_aaad6357a968612a,14,32,66,100,16,727,2500,pbp26,,2319,7026,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445773726047
_aaad6357a968612a,14,32,69,100,16,1864,2500,pbp26,,4057,27597,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445773726048
_aaad6357a968612a,14,32,74,100,16,783,2500,pbp26,,2156,10029,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445773726049
_aaad6357a968612a,14,32,70,100,16,1222,2500,pbp26,,3365,13447,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445773726050
_aaad6357a968612a,14,32,72,100,16,639,2500,pbp26,,1781,4510,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445773726050
_aaad6357a968612a,14,32,71,100,16,1284,2500,pbp26,,3469,15136,"Only in the right scenes, exists: ( objects that are right-of (circle and small objects) at the end)",1,1445773726051
_aaad6357a968612a,14,32,73,100,16,945,2500,pbp26,,2858,8626,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445773726053
_aaad6357a968612a,14,32,75,100,16,1027,2500,pbp26,,2984,10306,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445773726054
_aaad6357a968612a,15,32,51,100,17,1090,2500,pbp26,,3162,13913,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774196105
_aaad6357a968612a,15,32,56,100,17,354,2500,pbp26,,1137,2347,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774196106
_aaad6357a968612a,15,32,55,100,17,2306,2500,pbp26,,4079,35489,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774196107
_aaad6357a968612a,15,32,52,100,17,1192,2500,pbp26,,3010,11201,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774196108
_aaad6357a968612a,15,32,53,100,17,1263,2500,pbp26,,3216,17403,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774196108
_aaad6357a968612a,15,32,54,100,17,558,2500,pbp26,,1959,4458,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774196109
_aaad6357a968612a,15,32,57,100,17,1098,2500,pbp26,,3375,12137,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774196111
_aaad6357a968612a,15,32,58,100,17,728,2500,pbp26,,2289,7904,"Only in the right scenes, exists: (small objects that are right-of (small and circle objects) at the end)",1,1445774196112
_aaad6357a968612a,15,32,59,100,17,1506,2500,pbp26,,3800,20834,"Only in the left scenes, exists: (small and circle objects that are right-of (any object) at the end)",1,1445774196112
_aaad6357a968612a,15,32,60,100,17,974,2500,pbp26,,2430,10496,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774196113
_aaad6357a968612a,15,32,61,100,17,1015,2500,pbp26,,2895,10947,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774196114
_aaad6357a968612a,15,32,62,100,17,1196,2500,pbp26,,2435,14055,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445774196115
_aaad6357a968612a,15,32,63,100,17,1036,2500,pbp26,,2697,9710,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774196117
_aaad6357a968612a,15,32,64,100,17,971,2500,pbp26,,2175,8688,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774196117
_aaad6357a968612a,15,32,65,100,17,1084,2500,pbp26,,3089,9907,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774196118
_aaad6357a968612a,15,32,66,100,17,506,2500,pbp26,,2022,4919,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774196119
_aaad6357a968612a,15,32,67,100,17,1373,2500,pbp26,,3834,13815,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774196120
_aaad6357a968612a,15,32,68,100,17,956,2500,pbp26,,2600,7827,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774196120
_aaad6357a968612a,15,32,69,100,17,932,2500,pbp26,,2881,11076,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774196122
_aaad6357a968612a,15,32,70,100,17,2062,2500,pbp26,,4189,27398,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774196123
_aaad6357a968612a,15,32,71,100,17,1171,2500,pbp26,,3331,16097,"Only in the right scenes, exists: (small and circle objects that are left-of (small objects) at the end)",1,1445774196124
_aaad6357a968612a,15,32,72,100,17,801,2500,pbp26,,2295,8205,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445774196124
_aaad6357a968612a,15,32,73,100,17,1604,2500,pbp26,,3326,18407,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774196125
_aaad6357a968612a,15,32,74,100,17,1226,2500,pbp26,,3049,13542,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445774196126
_aaad6357a968612a,15,32,75,100,17,900,2500,pbp26,,2510,10566,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774196131
_aaad6357a968612a,16,32,54,100,18,877,2500,pbp26,,2519,10789,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445774673809
_aaad6357a968612a,16,32,52,100,18,53,2500,pbp26,,287,302,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445774673810
_aaad6357a968612a,16,32,55,100,18,1262,2500,pbp26,,3413,13199,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774673811
_aaad6357a968612a,16,32,51,100,18,1327,2500,pbp26,,2717,17296,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774673811
_aaad6357a968612a,16,32,53,100,18,233,2500,pbp26,,515,856,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445774673812
_aaad6357a968612a,16,32,56,100,18,1463,2500,pbp26,,3756,18091,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774673813
_aaad6357a968612a,16,32,57,100,18,1849,2500,pbp26,,4047,26632,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774673815
_aaad6357a968612a,16,32,58,100,18,1596,2500,pbp26,,3867,23283,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774673815
_aaad6357a968612a,16,32,59,100,18,1383,2500,pbp26,,3555,13282,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774673816
_aaad6357a968612a,16,32,60,100,18,1592,2500,pbp26,,2942,16774,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774673817
_aaad6357a968612a,16,32,61,100,18,77,2500,pbp26,,240,822,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774673818
_aaad6357a968612a,16,32,62,100,18,1885,2500,pbp26,,4084,25189,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774673818
_aaad6357a968612a,16,32,63,100,18,535,2500,pbp26,,1624,4877,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774673820
_aaad6357a968612a,16,32,64,100,18,1133,2500,pbp26,,3338,10487,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774673821
_aaad6357a968612a,16,32,65,100,18,183,2500,pbp26,,569,1306,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774673822
_aaad6357a968612a,16,32,66,100,18,303,2500,pbp26,,1131,2538,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774673823
_aaad6357a968612a,16,32,67,100,18,693,2500,pbp26,,1784,5554,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774673823
_aaad6357a968612a,16,32,68,100,18,1106,2500,pbp26,,3321,14633,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445774673824
_aaad6357a968612a,16,32,69,100,18,1246,2500,pbp26,,3088,16852,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774673825
_aaad6357a968612a,16,32,70,100,18,1470,2500,pbp26,,4041,15312,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445774673826
_aaad6357a968612a,16,32,71,100,18,1541,2500,pbp26,,3374,18360,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774673844
_aaad6357a968612a,16,32,72,100,18,2145,2500,pbp26,,3875,38948,"Only in the right scenes, exists: ( objects that are right-of (circle and small objects) at the end)",1,1445774673845
_aaad6357a968612a,16,32,73,100,18,1629,2500,pbp26,,3891,23435,"Only in the right scenes, exists: ( objects that are right-of (circle and small objects) at the end)",1,1445774673846
_aaad6357a968612a,16,32,74,100,18,762,2500,pbp26,,1892,7259,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445774673846
_aaad6357a968612a,16,32,75,100,18,1783,2500,pbp26,,3955,20121,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445774673847
_aaad6357a968612a,17,32,51,100,19,217,2500,pbp26,,610,1119,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445775137753
_aaad6357a968612a,17,32,54,100,19,1257,2500,pbp26,,3436,13979,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445775137754
_aaad6357a968612a,17,32,55,100,19,629,2500,pbp26,,1911,6145,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445775137754
_aaad6357a968612a,17,32,52,100,19,1002,2500,pbp26,,2676,12722,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445775137755
_aaad6357a968612a,17,32,53,100,19,1784,2500,pbp26,,4199,20806,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775137756
_aaad6357a968612a,17,32,56,100,19,1727,2500,pbp26,,3941,19656,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445775137757
_aaad6357a968612a,17,32,57,100,19,1480,2500,pbp26,,3790,19572,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445775137759
_aaad6357a968612a,17,32,58,100,19,1174,2500,pbp26,,3479,14229,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775137759
_aaad6357a968612a,17,32,59,100,19,500,2500,pbp26,,1525,3832,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445775137760
_aaad6357a968612a,17,32,60,100,19,1889,2500,pbp26,,3777,19708,"Only in the left scenes, exists: ( objects that are left-of (circle and small objects) at the end)",1,1445775137761
_aaad6357a968612a,17,32,61,100,19,2103,2500,pbp26,,4007,33245,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445775137762
_aaad6357a968612a,17,32,62,100,19,889,2500,pbp26,,2361,7424,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775137762
_aaad6357a968612a,17,32,63,100,19,645,2500,pbp26,,1817,5593,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445775137764
_aaad6357a968612a,17,32,64,100,19,886,2500,pbp26,,2556,7119,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445775137765
_aaad6357a968612a,17,32,66,100,19,1884,2500,pbp26,,4172,28700,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445775137766
_aaad6357a968612a,17,32,65,100,19,375,2500,pbp26,,974,2689,"Only in the right scenes, exists: (small objects that are right-of (circle objects) at the end)",1,1445775137767
_aaad6357a968612a,17,32,67,100,19,1285,2500,pbp26,,3649,13246,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445775137767
_aaad6357a968612a,17,32,68,100,19,1767,2500,pbp26,,3924,18614,"Only in the left scenes, exists: ( objects that are left-of (circle and small objects) at the end)",1,1445775137768
_aaad6357a968612a,17,32,69,100,19,784,2500,pbp26,,2719,7970,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445775137770
_aaad6357a968612a,17,32,70,100,19,1601,2500,pbp26,,3395,24975,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775137771
_aaad6357a968612a,17,32,71,100,19,759,2500,pbp26,,2629,5544,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445775137772
_aaad6357a968612a,17,32,72,100,19,55,2500,pbp26,,300,821,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775137772
_aaad6357a968612a,17,32,73,100,19,1607,2500,pbp26,,3730,23598,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445775137773
_aaad6357a968612a,17,32,74,100,19,594,2500,pbp26,,1879,4396,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445775137774
_aaad6357a968612a,17,32,75,100,19,88,2500,pbp26,,311,257,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445775137775
_aaad6357a968612a,18,32,51,100,20,432,2500,pbp26,,1396,3408,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775635282
_aaad6357a968612a,18,32,52,100,20,1183,2500,pbp26,,3334,13550,"Only in the right scenes, exists: (circle objects that are left-of (small objects) at the end)",1,1445775635283
_aaad6357a968612a,18,32,55,100,20,1213,2500,pbp26,,3033,17497,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445775635283
_aaad6357a968612a,18,32,53,100,20,1864,2500,pbp26,,4025,35459,"Only in the left scenes, exists: (circle objects that are right-of (any object) at the end)",1,1445775635284
_aaad6357a968612a,18,32,54,100,20,817,2500,pbp26,,2307,10803,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775635285
_aaad6357a968612a,18,32,56,100,20,1590,2500,pbp26,,3946,27486,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775635285
_aaad6357a968612a,18,32,57,100,20,1036,2500,pbp26,,2782,15982,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445775635288
_aaad6357a968612a,18,32,58,100,20,985,2500,pbp26,,2804,13373,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775635289
_aaad6357a968612a,18,32,59,100,20,287,2500,pbp26,,852,2507,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445775635290
_aaad6357a968612a,18,32,60,100,20,169,2500,pbp26,,508,1649,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775635290
_aaad6357a968612a,18,32,61,100,20,2381,2500,pbp26,,4626,45329,"Only in the right scenes, exists: (circle objects that are left-of (small objects) at the end and 1)",1,1445775635291
_aaad6357a968612a,18,32,62,100,20,140,2500,pbp26,,710,1215,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775635292
_aaad6357a968612a,18,32,63,100,20,1186,2500,pbp26,,3458,15387,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445775635294
_aaad6357a968612a,18,32,64,100,20,1201,2500,pbp26,,3178,20801,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445775635295
_aaad6357a968612a,18,32,65,100,20,1041,2500,pbp26,,2233,11449,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775635295
_aaad6357a968612a,18,32,66,100,20,2247,2500,pbp26,,4345,33189,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775635296
_aaad6357a968612a,18,32,67,100,20,740,2500,pbp26,,2335,6693,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445775635297
_aaad6357a968612a,18,32,68,100,20,495,2500,pbp26,,1509,4926,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445775635298
_aaad6357a968612a,18,32,69,100,20,661,2500,pbp26,,2381,7356,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775635300
_aaad6357a968612a,18,32,70,100,20,1460,2500,pbp26,,3561,16808,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445775635302
_aaad6357a968612a,18,32,71,100,20,2027,2500,pbp26,,4265,31910,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445775635303
_aaad6357a968612a,18,32,72,100,20,1449,2500,pbp26,,3750,21837,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445775635303
_aaad6357a968612a,18,32,73,100,20,704,2500,pbp26,,1889,6791,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775635304
_aaad6357a968612a,18,32,74,100,20,689,2500,pbp26,,2073,6200,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445775635305
_aaad6357a968612a,18,32,75,100,20,2499,2500,pbp26,,4496,43922,,0,1445775635305
_aaad6357a968612a,19,32,53,100,21,1435,2500,pbp26,,3544,21103,"Only in the right scenes, exists: (circle objects that are left-of (small objects) at the end)",1,1445776196366
_aaad6357a968612a,19,32,55,100,21,1233,2500,pbp26,,2946,15781,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776196367
_aaad6357a968612a,19,32,54,100,21,1007,2500,pbp26,,3166,10275,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776196369
_aaad6357a968612a,19,32,52,100,21,1400,2500,pbp26,,3764,23983,"Only in the left scenes, exists: (circle and small objects that are right-of (any object) at the end)",1,1445776196369
_aaad6357a968612a,19,32,51,100,21,844,2500,pbp26,,2117,7879,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445776196368
_aaad6357a968612a,19,32,56,100,21,1683,2500,pbp26,,3604,22641,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445776196370
_aaad6357a968612a,19,32,57,100,21,1644,2500,pbp26,,3170,24413,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445776196372
_aaad6357a968612a,19,32,58,100,21,1242,2500,pbp26,,3329,18114,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445776196373
_aaad6357a968612a,19,32,59,100,21,823,2500,pbp26,,2782,9179,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776196373
_aaad6357a968612a,19,32,60,100,21,1166,2500,pbp26,,2653,14945,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445776196374
_aaad6357a968612a,19,32,61,100,21,2328,2500,pbp26,,4171,56267,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445776196375
_aaad6357a968612a,19,32,62,100,21,1710,2500,pbp26,,3922,29943,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776196376
_aaad6357a968612a,19,32,63,100,21,1869,2500,pbp26,,3822,32187,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445776196378
_aaad6357a968612a,19,32,64,100,21,1000,2500,pbp26,,2770,12802,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776196378
_aaad6357a968612a,19,32,65,100,21,2443,2500,pbp26,,4422,43247,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445776196379
_aaad6357a968612a,19,32,66,100,21,953,2500,pbp26,,3099,12352,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776196380
_aaad6357a968612a,19,32,67,100,21,1973,2500,pbp26,,3839,43514,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445776196381
_aaad6357a968612a,19,32,68,100,21,254,2500,pbp26,,941,1214,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445776196381
_aaad6357a968612a,19,32,69,100,21,1318,2500,pbp26,,3161,15748,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445776196383
_aaad6357a968612a,19,32,70,100,21,684,2500,pbp26,,2009,6741,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445776196384
_aaad6357a968612a,19,32,71,100,21,1306,2500,pbp26,,3290,17697,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445776196385
_aaad6357a968612a,19,32,72,100,21,2070,2500,pbp26,,4677,41093,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776196385
_aaad6357a968612a,19,32,73,100,21,395,2500,pbp26,,1074,2988,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776196386
_aaad6357a968612a,19,32,74,100,21,978,2500,pbp26,,2958,12432,"Only in the right scenes, exists: ( objects that are right-of (small and circle objects) at the end)",1,1445776196387
_aaad6357a968612a,19,32,75,100,21,103,2500,pbp26,,358,904,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445776196389
_aaad6357a968612a,20,32,53,100,22,935,2500,pbp26,,2557,11614,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776762498
_aaad6357a968612a,20,32,54,100,22,2499,2500,pbp26,,4714,48665,,0,1445776762499
_aaad6357a968612a,20,32,51,100,22,1097,2500,pbp26,,2492,11378,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445776762499
_aaad6357a968612a,20,32,52,100,22,830,2500,pbp26,,2215,7329,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776762500
_aaad6357a968612a,20,32,55,100,22,1414,2500,pbp26,,2993,12896,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776762501
_aaad6357a968612a,20,32,56,100,22,1862,2500,pbp26,,4427,33169,"Only in the left scenes, exists: ( objects that are left-of (small and circle objects) at the end)",1,1445776762501
_aaad6357a968612a,20,32,57,100,22,1511,2500,pbp26,,3537,20796,"Only in the left scenes, exists: ( objects that are left-of (circle objects) at the end)",1,1445776762503
_aaad6357a968612a,20,32,58,100,22,1815,2500,pbp26,,3962,26340,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776762504
_aaad6357a968612a,20,32,59,100,22,1018,2500,pbp26,,2137,9135,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776762505
_aaad6357a968612a,20,32,60,100,22,1601,2500,pbp26,,4615,28412,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776762506
_aaad6357a968612a,20,32,61,100,22,2499,2500,pbp26,,4256,41059,,0,1445776762507
_aaad6357a968612a,20,32,62,100,22,698,2500,pbp26,,1962,5455,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776762507
_aaad6357a968612a,20,32,63,100,22,893,2500,pbp26,,2696,12376,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776762510
_aaad6357a968612a,20,32,64,100,22,781,2500,pbp26,,2191,8400,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776762511
_aaad6357a968612a,20,32,65,100,22,2499,2500,pbp26,,4447,46241,,0,1445776762511
_aaad6357a968612a,20,32,66,100,22,161,2500,pbp26,,328,1161,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776762512
_aaad6357a968612a,20,32,67,100,22,2037,2500,pbp26,,4074,26640,"Only in the right scenes, exists: (circle objects that are left-of (any object) at the end)",1,1445776762513
_aaad6357a968612a,20,32,68,100,22,1000,2500,pbp26,,2887,11149,"Only in the right scenes, exists: ( objects that are right-of (circle objects) at the end)",1,1445776762513
