test_id,trial_curr,trial_total,rep,reps,steps,steps_max,pbp,pres_mode,perception_count,retrieval_count,sol,solved,timestamp
"_2b6b8ed623232858",36,120,1,25,98,2500,"pbp12","interleaved-dis-dis",227,90,"Only in the right scenes, exists: ( objects that are on-top-of (bottom objects) at the end)",true,2015-07-05T15:12:20.341Z
"_2b6b8ed623232858",36,120,2,25,343,2500,"pbp12","interleaved-dis-dis",487,738,"Only in the right scenes, exists: ( objects that are supporting (stable at the end objects) at the end)",true,2015-07-05T15:12:20.342Z
"_2b6b8ed623232858",36,120,3,25,242,2500,"pbp12","interleaved-dis-dis",427,378,"Only in the right scenes, exists: ( objects that are below[0.32] (can-move-up at the end objects) at the end)",true,2015-07-05T15:12:20.343Z
"_2b6b8ed623232858",36,120,4,25,337,2500,"pbp12","interleaved-dis-dis",510,691,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",true,2015-07-05T15:12:20.343Z
"_2b6b8ed623232858",36,120,5,25,659,2500,"pbp12","interleaved-dis-dis",663,2580,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",true,2015-07-05T15:12:20.344Z
"_2b6b8ed623232858",36,120,7,25,657,2500,"pbp12","interleaved-dis-dis",724,3247,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",true,2015-07-05T15:12:20.345Z
"_2b6b8ed623232858",36,120,6,25,692,2500,"pbp12","interleaved-dis-dis",772,1844,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",true,2015-07-05T15:12:20.347Z
"_2b6b8ed623232858",36,120,8,25,778,2500,"pbp12","interleaved-dis-dis",849,4051,"Only in the left scenes, exists: ( objects that are beside (small objects) at the end)",true,2015-07-05T15:12:20.348Z
"_2b6b8ed623232858",36,120,9,25,38,2500,"pbp12","interleaved-dis-dis",173,8,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",true,2015-07-05T15:12:20.348Z
"_2b6b8ed623232858",36,120,10,25,557,2500,"pbp12","interleaved-dis-dis",682,1235,"Only in the right scenes, exists: ( objects that are on-top-of (bottom objects) at the end)",true,2015-07-05T15:12:20.349Z
"_2b6b8ed623232858",36,120,11,25,90,2500,"pbp12","interleaved-dis-dis",200,45,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",true,2015-07-05T15:12:20.350Z
"_2b6b8ed623232858",36,120,12,25,28,2500,"pbp12","interleaved-dis-dis",48,3,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",true,2015-07-05T15:12:20.351Z
"_2b6b8ed623232858",36,120,13,25,1492,2500,"pbp12","interleaved-dis-dis",1286,11518,"Only in the right scenes, exists: ( objects that are below (top-most at the end objects))",true,2015-07-05T15:12:20.353Z
"_2b6b8ed623232858",36,120,14,25,179,2500,"pbp12","interleaved-dis-dis",241,236,"Only in the right scenes, exists: ( objects that are above (stable at the end objects) at the end)",true,2015-07-05T15:12:20.354Z
"_2b6b8ed623232858",36,120,15,25,151,2500,"pbp12","interleaved-dis-dis",209,233,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",true,2015-07-05T15:12:20.354Z
"_2b6b8ed623232858",36,120,16,25,46,2500,"pbp12","interleaved-dis-dis",166,35,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",true,2015-07-05T15:12:20.355Z
"_2b6b8ed623232858",36,120,17,25,711,2500,"pbp12","interleaved-dis-dis",813,2835,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",true,2015-07-05T15:12:20.356Z
"_2b6b8ed623232858",36,120,18,25,188,2500,"pbp12","interleaved-dis-dis",296,381,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",true,2015-07-05T15:12:20.357Z
"_2b6b8ed623232858",36,120,19,25,285,2500,"pbp12","interleaved-dis-dis",510,347,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",true,2015-07-05T15:12:20.359Z
"_2b6b8ed623232858",36,120,20,25,112,2500,"pbp12","interleaved-dis-dis",159,126,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",true,2015-07-05T15:12:20.359Z
"_2b6b8ed623232858",36,120,21,25,947,2500,"pbp12","interleaved-dis-dis",956,5563,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",true,2015-07-05T15:12:20.360Z
"_2b6b8ed623232858",36,120,22,25,687,2500,"pbp12","interleaved-dis-dis",718,2883,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",true,2015-07-05T15:12:20.361Z
"_2b6b8ed623232858",36,120,23,25,133,2500,"pbp12","interleaved-dis-dis",199,127,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",true,2015-07-05T15:12:20.362Z
"_2b6b8ed623232858",36,120,24,25,114,2500,"pbp12","interleaved-dis-dis",277,107,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",true,2015-07-05T15:12:20.367Z
"_2b6b8ed623232858",36,120,25,25,551,2500,"pbp12","interleaved-dis-dis",652,2024,"Only in the right scenes, exists: ( objects that are below[0.32] (any object) at the end)",true,2015-07-05T15:12:20.369Z
"_2b6b8ed623232858",37,120,2,25,1016,2500,"pbp12","blocked-sim-sim",965,4163,"Only in the left scenes, all: ( objects that are beside[0.69] (on-ground at the end objects) at the end)",true,2015-07-05T15:16:53.073Z
"_2b6b8ed623232858",37,120,1,25,317,2500,"pbp12","blocked-sim-sim",469,657,"Only in the right scenes, all: ( objects that are close (stable at the end objects) at the end)",true,2015-07-05T15:16:53.075Z
"_2b6b8ed623232858",37,120,3,25,170,2500,"pbp12","blocked-sim-sim",288,191,"Only in the left scenes, exists: ( objects that are beside (moves objects) at the end)",true,2015-07-05T15:16:53.076Z
"_2b6b8ed623232858",37,120,4,25,822,2500,"pbp12","blocked-sim-sim",986,2622,"Only in the left scenes, all: ( objects that are beside (on-ground at the end objects) at the end)",true,2015-07-05T15:16:53.076Z
"_2b6b8ed623232858",37,120,6,25,685,2500,"pbp12","blocked-sim-sim",793,4183,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",true,2015-07-05T15:16:53.077Z
"_2b6b8ed623232858",37,120,5,25,807,2500,"pbp12","blocked-sim-sim",948,3985,"Only in the left scenes, all: ( objects that are beside (large objects) at the end)",true,2015-07-05T15:16:53.079Z
"_2b6b8ed623232858",37,120,7,25,935,2500,"pbp12","blocked-sim-sim",1105,7338,"Only in the right scenes, exists: ( objects that are below[0.32] (can-move-up objects) at the end)",true,2015-07-05T15:16:53.082Z
"_2b6b8ed623232858",37,120,8,25,471,2500,"pbp12","blocked-sim-sim",664,1443,"Only in the right scenes, exists: ( objects that are on-top-of (stable objects) at the end)",true,2015-07-05T15:16:53.083Z
"_2b6b8ed623232858",37,120,9,25,629,2500,"pbp12","blocked-sim-sim",874,2266,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",true,2015-07-05T15:16:53.084Z
"_2b6b8ed623232858",37,120,10,25,696,2500,"pbp12","blocked-sim-sim",869,3032,"Only in the right scenes, exists: ( objects that are above (on-ground at the end objects) at the end)",true,2015-07-05T15:16:53.085Z
"_2b6b8ed623232858",37,120,11,25,473,2500,"pbp12","blocked-sim-sim",724,2679,"Only in the right scenes, exists: ( objects that are below[0.32] (any object) at the end)",true,2015-07-05T15:16:53.086Z
"_2b6b8ed623232858",37,120,12,25,419,2500,"pbp12","blocked-sim-sim",547,1660,"Only in the left scenes, exists: ( objects that are right-of[0.69] (can-move-up objects) at the end)",true,2015-07-05T15:16:53.087Z
"_2b6b8ed623232858",37,120,13,25,272,2500,"pbp12","blocked-sim-sim",536,401,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",true,2015-07-05T15:16:53.090Z
"_2b6b8ed623232858",37,120,14,25,84,2500,"pbp12","blocked-sim-sim",155,79,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",true,2015-07-05T15:16:53.091Z
"_2b6b8ed623232858",37,120,15,25,342,2500,"pbp12","blocked-sim-sim",434,743,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",true,2015-07-05T15:16:53.093Z
"_2b6b8ed623232858",37,120,16,25,841,2500,"pbp12","blocked-sim-sim",1023,5278,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",true,2015-07-05T15:16:53.094Z
"_2b6b8ed623232858",37,120,17,25,409,2500,"pbp12","blocked-sim-sim",547,820,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",true,2015-07-05T15:16:53.095Z
"_2b6b8ed623232858",37,120,18,25,1094,2500,"pbp12","blocked-sim-sim",1071,6726,"Only in the left scenes, all: ( objects that are beside[0.69] (can-move-up objects) at the end)",true,2015-07-05T15:16:53.096Z
"_2b6b8ed623232858",37,120,19,25,870,2500,"pbp12","blocked-sim-sim",950,3346,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",true,2015-07-05T15:16:53.099Z
"_2b6b8ed623232858",37,120,20,25,770,2500,"pbp12","blocked-sim-sim",821,3310,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",true,2015-07-05T15:16:53.100Z
"_2b6b8ed623232858",37,120,21,25,646,2500,"pbp12","blocked-sim-sim",809,3613,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",true,2015-07-05T15:16:53.102Z
"_2b6b8ed623232858",37,120,22,25,994,2500,"pbp12","blocked-sim-sim",1115,7491,"Only in the left scenes, all: ( objects that are beside[0.69] (can-move-up objects) at the end)",true,2015-07-05T15:16:53.103Z
"_2b6b8ed623232858",37,120,23,25,529,2500,"pbp12","blocked-sim-sim",750,1931,"Only in the right scenes, exists: ( objects that are on-top-of (bottom objects) at the end)",true,2015-07-05T15:16:53.104Z
"_2b6b8ed623232858",37,120,24,25,92,2500,"pbp12","blocked-sim-sim",157,40,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",true,2015-07-05T15:16:53.105Z
"_2b6b8ed623232858",37,120,25,25,394,2500,"pbp12","blocked-sim-sim",448,1222,"Only in the left scenes, exists: ( objects that are beside (unstable objects) at the end)",true,2015-07-05T15:16:53.108Z
"_2b6b8ed623232858",38,120,3,25,128,2500,"pbp12","blocked-sim-dis",195,102,"Only in the right scenes, exists: ( objects that are above (bottom at the end objects) at the end)",true,2015-07-05T15:21:47.564Z
"_2b6b8ed623232858",38,120,2,25,622,2500,"pbp12","blocked-sim-dis",758,3869,"Only in the left scenes, all: ( objects that are beside (on-ground at the end objects) at the end)",true,2015-07-05T15:21:47.565Z
"_2b6b8ed623232858",38,120,4,25,560,2500,"pbp12","blocked-sim-dis",700,1363,"Only in the right scenes, exists: (small objects that are above (on-ground at the end objects) at the end)",true,2015-07-05T15:21:47.565Z
"_2b6b8ed623232858",38,120,1,25,94,2500,"pbp12","blocked-sim-dis",230,86,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",true,2015-07-05T15:21:47.566Z
"_2b6b8ed623232858",38,120,5,25,311,2500,"pbp12","blocked-sim-dis",489,743,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",true,2015-07-05T15:21:47.567Z
"_2b6b8ed623232858",38,120,6,25,894,2500,"pbp12","blocked-sim-dis",957,5045,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",true,2015-07-05T15:21:47.568Z
"_2b6b8ed623232858",38,120,7,25,1855,2500,"pbp12","blocked-sim-dis",1223,19566,"Only in the right scenes, exists: ( objects that are below[0.32] (small objects) at the end)",true,2015-07-05T15:21:47.570Z
"_2b6b8ed623232858",38,120,8,25,212,2500,"pbp12","blocked-sim-dis",350,263,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",true,2015-07-05T15:21:47.571Z
"_2b6b8ed623232858",38,120,9,25,777,2500,"pbp12","blocked-sim-dis",968,5216,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",true,2015-07-05T15:21:47.572Z
"_2b6b8ed623232858",38,120,10,25,663,2500,"pbp12","blocked-sim-dis",664,2563,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",true,2015-07-05T15:21:47.572Z
"_2b6b8ed623232858",38,120,11,25,614,2500,"pbp12","blocked-sim-dis",615,2963,"Only in the right scenes, exists: ( objects that are above (stable objects) at the end)",true,2015-07-05T15:21:47.573Z
"_2b6b8ed623232858",38,120,12,25,240,2500,"pbp12","blocked-sim-dis",329,374,"Only in the right scenes, exists: ( objects that are above (bottom objects) at the end)",true,2015-07-05T15:21:47.574Z
"_2b6b8ed623232858",38,120,13,25,347,2500,"pbp12","blocked-sim-dis",463,565,"Only in the right scenes, exists: ( objects that are below (small objects) and below (top-most at the end objects))",true,2015-07-05T15:21:47.576Z
"_2b6b8ed623232858",38,120,14,25,805,2500,"pbp12","blocked-sim-dis",923,2998,"Only in the right scenes, exists: ( objects that are above (bottom at the end objects) at the end)",true,2015-07-05T15:21:47.577Z
"_2b6b8ed623232858",38,120,15,25,1093,2500,"pbp12","blocked-sim-dis",1188,11192,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",true,2015-07-05T15:21:47.578Z
"_2b6b8ed623232858",38,120,16,25,555,2500,"pbp12","blocked-sim-dis",758,3257,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",true,2015-07-05T15:21:47.578Z
"_2b6b8ed623232858",38,120,17,25,853,2500,"pbp12","blocked-sim-dis",857,5010,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",true,2015-07-05T15:21:47.579Z
"_2b6b8ed623232858",38,120,18,25,110,2500,"pbp12","blocked-sim-dis",274,69,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",true,2015-07-05T15:21:47.580Z
"_2b6b8ed623232858",38,120,19,25,258,2500,"pbp12","blocked-sim-dis",483,542,"Only in the left scenes, all: ( objects that are beside (on-ground at the end objects) at the end)",true,2015-07-05T15:21:47.581Z
"_2b6b8ed623232858",38,120,20,25,668,2500,"pbp12","blocked-sim-dis",802,2950,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",true,2015-07-05T15:21:47.582Z
"_2b6b8ed623232858",38,120,21,25,368,2500,"pbp12","blocked-sim-dis",598,1039,"Only in the right scenes, exists: ( objects that are below[0.32] (small objects) at the end)",true,2015-07-05T15:21:47.583Z
"_2b6b8ed623232858",38,120,22,25,1147,2500,"pbp12","blocked-sim-dis",1117,6337,"Only in the left scenes, all: ( objects that are beside[0.69] (on-ground at the end objects) at the end)",true,2015-07-05T15:21:47.583Z
"_2b6b8ed623232858",38,120,23,25,1065,2500,"pbp12","blocked-sim-dis",1040,7979,"Only in the left scenes, exists: ( objects that are beside (moves objects) at the end)",true,2015-07-05T15:21:47.584Z
"_2b6b8ed623232858",38,120,24,25,758,2500,"pbp12","blocked-sim-dis",874,2806,"Only in the left scenes, all: ( objects that are beside (bottom at the end objects) at the end)",true,2015-07-05T15:21:47.585Z
"_2b6b8ed623232858",38,120,25,25,749,2500,"pbp12","blocked-sim-dis",926,3628,"Only in the left scenes, all: ( objects that are beside[0.69] (can-move-up objects) at the end)",true,2015-07-05T15:21:47.586Z
"_2b6b8ed623232858",39,120,1,25,350,2500,"pbp12","blocked-dis-sim",519,951,"Only in the left scenes, all: ( objects that are beside (on-ground at the end objects) at the end)",true,2015-07-05T15:26:32.755Z
"_2b6b8ed623232858",39,120,2,25,732,2500,"pbp12","blocked-dis-sim",860,1899,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",true,2015-07-05T15:26:32.756Z
"_2b6b8ed623232858",39,120,3,25,224,2500,"pbp12","blocked-dis-sim",381,193,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",true,2015-07-05T15:26:32.756Z
"_2b6b8ed623232858",39,120,4,25,749,2500,"pbp12","blocked-dis-sim",785,5953,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",true,2015-07-05T15:26:32.757Z
"_2b6b8ed623232858",39,120,5,25,149,2500,"pbp12","blocked-dis-sim",327,88,"Only in the right scenes, exists: ( objects that are on-top-of (bottom objects) at the end)",true,2015-07-05T15:26:32.758Z
"_2b6b8ed623232858",39,120,7,25,962,2500,"pbp12","blocked-dis-sim",932,3213,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",true,2015-07-05T15:26:32.758Z
"_2b6b8ed623232858",39,120,6,25,101,2500,"pbp12","blocked-dis-sim",152,65,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",true,2015-07-05T15:26:32.761Z
"_2b6b8ed623232858",39,120,8,25,204,2500,"pbp12","blocked-dis-sim",365,413,"Only in the right scenes, exists: ( objects that are on-top-of (any object) at the end)",true,2015-07-05T15:26:32.761Z
"_2b6b8ed623232858",39,120,9,25,522,2500,"pbp12","blocked-dis-sim",660,1905,"Only in the left scenes, exists: ( objects that are beside (moves objects) at the end)",true,2015-07-05T15:26:32.762Z
"_2b6b8ed623232858",39,120,10,25,327,2500,"pbp12","blocked-dis-sim",435,676,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",true,2015-07-05T15:26:32.763Z
"_2b6b8ed623232858",39,120,11,25,423,2500,"pbp12","blocked-dis-sim",642,835,"Only in the right scenes, exists: (large objects that are supporting (stable at the end objects) at the end)",true,2015-07-05T15:26:32.764Z
"_2b6b8ed623232858",39,120,12,25,893,2500,"pbp12","blocked-dis-sim",892,7134,"Only in the left scenes, all: ( objects that are beside[0.69] (can-move-up objects) at the end)",true,2015-07-05T15:26:32.765Z
"_2b6b8ed623232858",39,120,13,25,1131,2500,"pbp12","blocked-dis-sim",1066,5051,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",true,2015-07-05T15:26:32.766Z
"_2b6b8ed623232858",39,120,14,25,77,2500,"pbp12","blocked-dis-sim",133,29,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",true,2015-07-05T15:26:32.767Z
"_2b6b8ed623232858",39,120,15,25,576,2500,"pbp12","blocked-dis-sim",731,2400,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",true,2015-07-05T15:26:32.768Z
"_2b6b8ed623232858",39,120,16,25,489,2500,"pbp12","blocked-dis-sim",677,1308,"Only in the right scenes, exists: ( objects that are on-top-of (bottom at the end objects) at the end)",true,2015-07-05T15:26:32.769Z
"_2b6b8ed623232858",39,120,17,25,1239,2500,"pbp12","blocked-dis-sim",1049,8162,"Only in the left scenes, all: ( objects that are beside[0.69] (can-move-up objects) at the end)",true,2015-07-05T15:26:32.770Z
"_2b6b8ed623232858",39,120,18,25,174,2500,"pbp12","blocked-dis-sim",405,173,"Only in the right scenes, exists: ( objects that are on-top-of (on-ground objects) at the end)",true,2015-07-05T15:26:32.770Z
"_2b6b8ed623232858",39,120,19,25,725,2500,"pbp12","blocked-dis-sim",803,2876,"Only in the right scenes, exists: ( objects that are above (stable at the end objects) at the end)",true,2015-07-05T15:26:32.772Z
"_2b6b8ed623232858",39,120,20,25,561,2500,"pbp12","blocked-dis-sim",855,3811,"Only in the right scenes, exists: ( objects that are below[0.32] (can-move-up objects) at the end)",true,2015-07-05T15:26:32.773Z
"_2b6b8ed623232858",39,120,21,25,1522,2500,"pbp12","blocked-dis-sim",1216,13336,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",true,2015-07-05T15:26:32.774Z
"_2b6b8ed623232858",39,120,22,25,693,2500,"pbp12","blocked-dis-sim",813,5246,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",true,2015-07-05T15:26:32.775Z
"_2b6b8ed623232858",39,120,23,25,512,2500,"pbp12","blocked-dis-sim",626,1454,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",true,2015-07-05T15:26:32.775Z
"_2b6b8ed623232858",39,120,24,25,812,2500,"pbp12","blocked-dis-sim",917,3207,"Only in the right scenes, exists: ( objects that are supporting (stable at the end objects) at the end)",true,2015-07-05T15:26:32.776Z
"_2b6b8ed623232858",39,120,25,25,1115,2500,"pbp12","blocked-dis-sim",1050,6806,"Only in the left scenes, all: ( objects that are beside[0.69] (on-ground at the end objects) at the end)",true,2015-07-05T15:26:32.778Z
"_2b6b8ed623232858",40,120,3,25,990,2500,"pbp12","blocked-dis-dis",909,5199,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",true,2015-07-05T15:31:23.295Z
"_2b6b8ed623232858",40,120,2,25,819,2500,"pbp12","blocked-dis-dis",915,6345,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",true,2015-07-05T15:31:23.296Z
"_2b6b8ed623232858",40,120,1,25,602,2500,"pbp12","blocked-dis-dis",680,1399,"Only in the left scenes, all: ( objects that are beside (bottom at the end objects) at the end)",true,2015-07-05T15:31:23.297Z
"_2b6b8ed623232858",40,120,4,25,1126,2500,"pbp12","blocked-dis-dis",1135,8945,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",true,2015-07-05T15:31:23.298Z
"_2b6b8ed623232858",40,120,5,25,809,2500,"pbp12","blocked-dis-dis",913,3295,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",true,2015-07-05T15:31:23.299Z
"_2b6b8ed623232858",40,120,6,25,872,2500,"pbp12","blocked-dis-dis",961,7681,"Only in the left scenes, all: ( objects that are beside[0.69] (can-move-up objects) at the end)",true,2015-07-05T15:31:23.299Z
"_2b6b8ed623232858",40,120,7,25,863,2500,"pbp12","blocked-dis-dis",868,3049,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",true,2015-07-05T15:31:23.302Z
"_2b6b8ed623232858",40,120,8,25,512,2500,"pbp12","blocked-dis-dis",628,979,"Only in the left scenes, exists: ( objects that are right-of[0.69] (can-move-up objects) at the end)",true,2015-07-05T15:31:23.302Z
"_2b6b8ed623232858",40,120,9,25,69,2500,"pbp12","blocked-dis-dis",89,40,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",true,2015-07-05T15:31:23.303Z
"_2b6b8ed623232858",40,120,10,25,390,2500,"pbp12","blocked-dis-dis",559,890,"Only in the right scenes, exists: ( objects that are above (on-ground at the end objects) at the end)",true,2015-07-05T15:31:23.304Z
"_2b6b8ed623232858",40,120,11,25,923,2500,"pbp12","blocked-dis-dis",977,5937,"Only in the left scenes, all: ( objects that are beside[0.69] (on-ground at the end objects) at the end)",true,2015-07-05T15:31:23.305Z
"_2b6b8ed623232858",40,120,12,25,264,2500,"pbp12","blocked-dis-dis",387,631,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",true,2015-07-05T15:31:23.306Z
"_2b6b8ed623232858",40,120,13,25,980,2500,"pbp12","blocked-dis-dis",1081,4645,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",true,2015-07-05T15:31:23.308Z
"_2b6b8ed623232858",40,120,14,25,89,2500,"pbp12","blocked-dis-dis",137,79,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",true,2015-07-05T15:31:23.308Z
"_2b6b8ed623232858",40,120,15,25,1045,2500,"pbp12","blocked-dis-dis",1036,4426,"Only in the left scenes, all: ( objects that are beside[0.69] (can-move-up objects) at the end)",true,2015-07-05T15:31:23.309Z
"_2b6b8ed623232858",40,120,16,25,509,2500,"pbp12","blocked-dis-dis",584,956,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",true,2015-07-05T15:31:23.310Z
"_2b6b8ed623232858",40,120,17,25,581,2500,"pbp12","blocked-dis-dis",800,1669,"Only in the left scenes, exists: ( objects that are right-of[0.69] (any object) at the end)",true,2015-07-05T15:31:23.314Z
"_2b6b8ed623232858",40,120,18,25,505,2500,"pbp12","blocked-dis-dis",662,1447,"Only in the left scenes, all: ( objects that are beside[0.69] (any object) at the end)",true,2015-07-05T15:31:23.315Z
"_2b6b8ed623232858",40,120,19,25,372,2500,"pbp12","blocked-dis-dis",574,865,"Only in the left scenes, all: ( objects that are beside (bottom at the end objects) at the end)",true,2015-07-05T15:31:23.317Z
"_2b6b8ed623232858",40,120,20,25,529,2500,"pbp12","blocked-dis-dis",727,998,"Only in the left scenes, all: ( objects that are beside[0.69] (can-move-up objects) at the end)",true,2015-07-05T15:31:23.318Z
"_2b6b8ed623232858",40,120,21,25,492,2500,"pbp12","blocked-dis-dis",613,1821,"Only in the right scenes, exists: ( objects that are above (any object) at the end)",true,2015-07-05T15:31:23.319Z
"_2b6b8ed623232858",40,120,22,25,488,2500,"pbp12","blocked-dis-dis",650,1716,"Only in the right scenes, exists: ( objects that are on-top-of (large objects) at the end)",true,2015-07-05T15:31:23.320Z
"_2b6b8ed623232858",40,120,23,25,745,2500,"pbp12","blocked-dis-dis",799,3148,"Only in the right scenes, exists: ( objects that are below[0.32] (small objects) at the end)",true,2015-07-05T15:31:23.321Z
"_2b6b8ed623232858",40,120,24,25,610,2500,"pbp12","blocked-dis-dis",824,3820,"Only in the right scenes, exists: ( objects that are below (top-most at the end objects))",true,2015-07-05T15:31:23.321Z
"_2b6b8ed623232858",40,120,25,25,562,2500,"pbp12","blocked-dis-dis",624,1326,"Only in the right scenes, exists: ( objects that are above (large objects) at the end)",true,2015-07-05T15:31:23.323Z
"_2b6b8ed623232858",41,120,3,25,953,2500,"pbp13","interleaved-sim-sim",1638,9215,"Only in the right scenes, all: ( objects that are close (on-ground objects) at the end)",true,2015-07-05T15:43:07.623Z
"_2b6b8ed623232858",41,120,1,25,2499,2500,"pbp13","interleaved-sim-sim",3309,41506,"",false,2015-07-05T15:43:07.624Z
"_2b6b8ed623232858",41,120,2,25,1967,2500,"pbp13","interleaved-sim-sim",2737,28520,"Only in the right scenes, all: ( objects that are close (on-ground objects) at the end)",true,2015-07-05T15:43:07.624Z
"_2b6b8ed623232858",41,120,4,25,468,2500,"pbp13","interleaved-sim-sim",1400,2736,"Only in the right scenes, all: ( objects that are close (on-ground objects) at the end)",true,2015-07-05T15:43:07.625Z
"_2b6b8ed623232858",41,120,5,25,1149,2500,"pbp13","interleaved-sim-sim",2385,8862,"Only in the left scenes, exists: (on-ground objects that are 1)",true,2015-07-05T15:43:07.626Z
"_2b6b8ed623232858",41,120,6,25,1434,2500,"pbp13","interleaved-sim-sim",2300,17131,"Only in the left scenes, exists: (on-ground objects that are 1)",true,2015-07-05T15:43:07.626Z
"_2b6b8ed623232858",41,120,7,25,1740,2500,"pbp13","interleaved-sim-sim",2760,19680,"Only in the right scenes, all: ( objects that are close (on-ground at the end objects))",true,2015-07-05T15:43:07.629Z
"_2b6b8ed623232858",41,120,8,25,332,2500,"pbp13","interleaved-sim-sim",893,1435,"Only in the right scenes, exists: (on-ground objects that are close at the end)",true,2015-07-05T15:43:07.629Z
"_2b6b8ed623232858",41,120,9,25,1053,2500,"pbp13","interleaved-sim-sim",2101,5818,"Only in the right scenes, all: ( objects that are close (on-ground objects))",true,2015-07-05T15:43:07.630Z
"_2b6b8ed623232858",41,120,10,25,1338,2500,"pbp13","interleaved-sim-sim",2266,11299,"Only in the right scenes, exists: (on-ground objects that are close)",true,2015-07-05T15:43:07.631Z
"_2b6b8ed623232858",41,120,11,25,1119,2500,"pbp13","interleaved-sim-sim",2185,7975,"Only in the right scenes, exists: (on-ground objects that are close)",true,2015-07-05T15:43:07.632Z
"_2b6b8ed623232858",41,120,12,25,181,2500,"pbp13","interleaved-sim-sim",486,330,"Only in the left scenes, exists: (on-ground objects that are 1)",true,2015-07-05T15:43:07.633Z
"_2b6b8ed623232858",41,120,13,25,912,2500,"pbp13","interleaved-sim-sim",1772,7139,"Only in the right scenes, all: ( objects that are close (on-ground objects) at the end)",true,2015-07-05T15:43:07.635Z
"_2b6b8ed623232858",41,120,14,25,2093,2500,"pbp13","interleaved-sim-sim",2494,21785,"Only in the right scenes, exists: (on-ground objects that are close)",true,2015-07-05T15:43:07.636Z
